entity_id,syndicate_id,operating_zone_id
ENT_00822,SYN_009,Z007
ENT_00823,SYN_009,Z007
ENT_00824,SYN_009,Z007
ENT_00825,SYN_009,Z007
ENT_00826,SYN_009,Z007
ENT_00827,SYN_009,Z007
ENT_00828,SYN_009,Z007
ENT_00829,SYN_009,Z007
ENT_00830,SYN_009,Z007
ENT_00831,SYN_009,Z007
ENT_00832,SYN_009,Z007
ENT_00833,SYN_009,Z007
ENT_00834,SYN_009,Z007
ENT_00835,SYN_009,Z007
ENT_00836,SYN_009,Z007
ENT_00837,SYN_009,Z007
ENT_00838,SYN_009,Z007
ENT_00839,SYN_009,Z007
ENT_00840,SYN_009,Z007
ENT_00841,SYN_009,Z007
ENT_00842,SYN_009,Z007
ENT_00843,SYN_009,Z007
ENT_00844,SYN_009,Z007
ENT_00845,SYN_009,Z007
ENT_00846,SYN_009,Z007
ENT_00847,SYN_009,Z007
ENT_00848,SYN_009,Z007
ENT_00849,SYN_009,Z007
ENT_00850,SYN_009,Z007
ENT_00851,SYN_009,Z007
ENT_00852,SYN_009,Z007
ENT_00853,SYN_009,Z007
ENT_00854,SYN_009,Z007
ENT_00855,SYN_009,Z007
ENT_00856,SYN_009,Z007
ENT_00857,SYN_009,Z007
ENT_00858,SYN_009,Z007
ENT_00859,SYN_009,Z007
ENT_00860,SYN_009,Z007
ENT_00861,SYN_009,Z007
ENT_00862,SYN_009,Z007
ENT_00863,SYN_009,Z007
ENT_00864,SYN_009,Z007
ENT_00865,SYN_009,Z007
ENT_00866,SYN_009,Z007
ENT_00867,SYN_009,Z007
ENT_00868,SYN_009,Z007
ENT_00869,SYN_009,Z007
ENT_00870,SYN_010,Z049
ENT_00871,SYN_010,Z049
ENT_00872,SYN_010,Z001
ENT_00873,SYN_010,Z009
ENT_00874,SYN_010,Z009
ENT_00875,SYN_010,Z001
ENT_00876,SYN_010,Z049
ENT_00877,SYN_010,Z049
ENT_00878,SYN_010,Z001
ENT_00879,SYN_010,Z009
ENT_00880,SYN_010,Z049
ENT_00881,SYN_010,Z001
ENT_00882,SYN_010,Z001
ENT_00883,SYN_010,Z001
ENT_00884,SYN_010,Z001
ENT_00885,SYN_010,Z049
ENT_00886,SYN_010,Z009
ENT_00887,SYN_010,Z001
ENT_00888,SYN_010,Z009
ENT_00889,SYN_010,Z049
ENT_00890,SYN_010,Z049
ENT_00891,SYN_010,Z049
ENT_00892,SYN_010,Z049
ENT_00893,SYN_010,Z009
ENT_00894,SYN_010,Z049
ENT_00895,SYN_010,Z001
ENT_00896,SYN_010,Z049
ENT_00897,SYN_010,Z001
ENT_00898,SYN_010,Z001
ENT_00899,SYN_010,Z049
ENT_00900,SYN_010,Z049
ENT_00901,SYN_010,Z049
ENT_00902,SYN_010,Z001
ENT_00903,SYN_010,Z009
ENT_00904,SYN_010,Z001
ENT_00905,SYN_010,Z001
ENT_00906,SYN_010,Z001
ENT_00907,SYN_010,Z049
ENT_00908,SYN_010,Z009
ENT_00909,SYN_010,Z049
ENT_00910,SYN_010,Z049
ENT_00911,SYN_010,Z049
ENT_00912,SYN_010,Z001
ENT_00913,SYN_010,Z049
ENT_00914,SYN_010,Z049
ENT_00915,SYN_010,Z009
ENT_00916,SYN_010,Z009
ENT_00917,SYN_010,Z049
ENT_00918,SYN_010,Z049
ENT_00919,SYN_010,Z001
ENT_00920,SYN_010,Z049
ENT_00921,SYN_010,Z049
ENT_00922,SYN_010,Z001
ENT_00923,SYN_010,Z049
ENT_00924,SYN_010,Z001
ENT_00925,SYN_010,Z009
ENT_00926,SYN_010,Z009
ENT_00927,SYN_010,Z009
ENT_00928,SYN_010,Z001
ENT_00929,SYN_010,Z049
ENT_00930,SYN_010,Z049
ENT_00931,SYN_010,Z049
ENT_00932,SYN_010,Z009
ENT_00933,SYN_010,Z049
ENT_00934,SYN_010,Z001
ENT_00935,SYN_010,Z009
ENT_00936,SYN_010,Z001
ENT_00937,SYN_010,Z001
ENT_00938,SYN_010,Z001
ENT_00939,SYN_010,Z049
ENT_00940,SYN_010,Z001
ENT_00941,SYN_010,Z049
ENT_00942,SYN_010,Z001
ENT_00943,SYN_010,Z009
ENT_00944,SYN_010,Z009
ENT_00945,SYN_010,Z001
ENT_00946,SYN_010,Z049
ENT_00947,SYN_010,Z049
ENT_00948,SYN_010,Z001
ENT_00949,SYN_010,Z049
ENT_00950,SYN_010,Z009
ENT_00951,SYN_010,Z001
ENT_00952,SYN_010,Z049
ENT_00953,SYN_010,Z049
ENT_00954,SYN_010,Z001
ENT_00955,SYN_010,Z009
ENT_00956,SYN_010,Z009
ENT_00957,SYN_010,Z001
ENT_00958,SYN_010,Z049
ENT_00959,SYN_010,Z001
ENT_00960,SYN_010,Z049
ENT_00961,SYN_010,Z001
ENT_00962,SYN_010,Z049
ENT_00963,SYN_010,Z009
ENT_00964,SYN_010,Z001
ENT_00965,SYN_010,Z049
ENT_00966,SYN_010,Z009
ENT_00967,SYN_010,Z049
ENT_00968,SYN_010,Z049
ENT_00969,SYN_010,Z049
ENT_00970,SYN_010,Z049
ENT_00971,SYN_010,Z001
ENT_00972,SYN_010,Z009
ENT_00973,SYN_010,Z009
ENT_00974,SYN_010,Z001
ENT_00975,SYN_010,Z049
ENT_00976,SYN_010,Z009
ENT_00977,SYN_010,Z009
ENT_00978,SYN_010,Z001
ENT_00979,SYN_010,Z049
ENT_00980,SYN_010,Z049
ENT_00981,SYN_010,Z049
ENT_00982,SYN_010,Z001
ENT_00983,SYN_010,Z001
ENT_00984,SYN_010,Z049
ENT_00985,SYN_010,Z001
ENT_00986,SYN_010,Z001
ENT_00987,SYN_010,Z001
ENT_00988,SYN_010,Z049
ENT_00989,SYN_010,Z049
ENT_00990,SYN_010,Z049
ENT_00991,SYN_010,Z049
ENT_00992,SYN_010,Z001
ENT_00993,SYN_010,Z049
ENT_00994,SYN_010,Z009
ENT_00995,SYN_010,Z049
ENT_00996,SYN_010,Z009
ENT_00997,SYN_010,Z001
ENT_00998,SYN_010,Z001
ENT_00999,SYN_010,Z001
ENT_01000,SYN_010,Z049
ENT_01001,SYN_010,Z009
ENT_01002,SYN_010,Z049
ENT_01003,SYN_011,Z050
ENT_01004,SYN_011,Z017
ENT_01005,SYN_011,Z050
ENT_01006,SYN_011,Z050
ENT_01007,SYN_011,Z050
ENT_01008,SYN_011,Z050
ENT_01009,SYN_011,Z017
ENT_01010,SYN_011,Z017
ENT_01011,SYN_011,Z050
ENT_01012,SYN_011,Z050
ENT_01013,SYN_011,Z050
ENT_01014,SYN_011,Z017
ENT_01015,SYN_011,Z050
ENT_01016,SYN_011,Z050
ENT_01017,SYN_011,Z017
ENT_01018,SYN_011,Z050
ENT_01019,SYN_011,Z050
ENT_01020,SYN_011,Z017
ENT_01021,SYN_011,Z017
ENT_01022,SYN_011,Z050
ENT_01023,SYN_011,Z017
ENT_01024,SYN_011,Z017
ENT_01025,SYN_011,Z050
ENT_01026,SYN_011,Z050
ENT_01027,SYN_011,Z050
ENT_01028,SYN_011,Z050
ENT_01029,SYN_011,Z050
ENT_01030,SYN_011,Z050
ENT_01031,SYN_011,Z050
ENT_01032,SYN_011,Z017
ENT_01033,SYN_011,Z017
ENT_01034,SYN_011,Z050
ENT_01035,SYN_011,Z017
ENT_01036,SYN_011,Z017
ENT_01037,SYN_012,Z015
ENT_01038,SYN_012,Z015
ENT_01039,SYN_012,Z015
ENT_01040,SYN_012,Z015
ENT_01041,SYN_012,Z015
ENT_01042,SYN_012,Z015
ENT_01043,SYN_012,Z015
ENT_01044,SYN_012,Z015
ENT_01045,SYN_012,Z015
ENT_01046,SYN_012,Z015
ENT_01047,SYN_012,Z015
ENT_01048,SYN_012,Z015
ENT_01049,SYN_012,Z015
ENT_01050,SYN_012,Z015
ENT_01051,SYN_012,Z015
ENT_01052,SYN_012,Z015
ENT_01053,SYN_012,Z015
ENT_01054,SYN_012,Z015
ENT_01055,SYN_012,Z015
ENT_01056,SYN_012,Z015
ENT_01057,SYN_012,Z015
ENT_01058,SYN_012,Z015
ENT_01059,SYN_012,Z015
ENT_01060,SYN_012,Z015
ENT_01061,SYN_012,Z015
ENT_01062,SYN_012,Z015
ENT_01063,SYN_012,Z015
ENT_01064,SYN_012,Z015
ENT_01065,SYN_012,Z015
ENT_01066,SYN_012,Z015
ENT_01067,SYN_012,Z015
ENT_01068,SYN_012,Z015
ENT_01069,SYN_012,Z015
ENT_01070,SYN_012,Z015
ENT_01071,SYN_012,Z015
ENT_01072,SYN_012,Z015
ENT_01073,SYN_012,Z015
ENT_01074,SYN_012,Z015
ENT_01075,SYN_012,Z015
ENT_01076,SYN_012,Z015
ENT_01077,SYN_012,Z015
ENT_01078,SYN_012,Z015
ENT_01079,SYN_012,Z015
ENT_01080,SYN_012,Z015
ENT_01081,SYN_012,Z015
ENT_01082,SYN_012,Z015
ENT_01083,SYN_012,Z015
ENT_01084,SYN_012,Z015
ENT_01085,SYN_012,Z015
ENT_01086,SYN_012,Z015
ENT_01087,SYN_012,Z015
ENT_01088,SYN_012,Z015
ENT_01089,SYN_012,Z015
ENT_01090,SYN_012,Z015
ENT_01091,SYN_012,Z015
ENT_01092,SYN_012,Z015
ENT_01093,SYN_012,Z015
ENT_01094,SYN_012,Z015
ENT_01095,SYN_012,Z015
ENT_01096,SYN_012,Z015
ENT_01097,SYN_012,Z015
ENT_01098,SYN_012,Z015
ENT_01099,SYN_012,Z015
ENT_01100,SYN_012,Z015
ENT_01101,SYN_012,Z015
ENT_01102,SYN_012,Z015
ENT_01103,SYN_012,Z015
ENT_01104,SYN_012,Z015
ENT_01105,SYN_012,Z015
ENT_01106,SYN_012,Z015
ENT_01107,SYN_012,Z015
ENT_01108,SYN_013,Z011
ENT_01109,SYN_013,Z011
ENT_01110,SYN_013,Z011
ENT_01111,SYN_013,Z011
ENT_01112,SYN_013,Z011
ENT_01113,SYN_013,Z011
ENT_01114,SYN_013,Z011
ENT_01115,SYN_013,Z011
ENT_01116,SYN_013,Z011
ENT_01117,SYN_013,Z011
ENT_01118,SYN_013,Z011
ENT_01119,SYN_013,Z011
ENT_01120,SYN_013,Z011
ENT_01121,SYN_013,Z011
ENT_01122,SYN_013,Z011
ENT_01123,SYN_013,Z011
ENT_01124,SYN_013,Z011
ENT_01125,SYN_013,Z011
ENT_01126,SYN_013,Z011
ENT_01127,SYN_013,Z011
ENT_01128,SYN_013,Z011
ENT_01129,SYN_013,Z011
ENT_01130,SYN_013,Z011
ENT_01131,SYN_013,Z011
ENT_01132,SYN_013,Z011
ENT_01133,SYN_013,Z011
ENT_01134,SYN_013,Z011
ENT_01135,SYN_013,Z011
ENT_01136,SYN_013,Z011
ENT_01137,SYN_013,Z011
ENT_01138,SYN_013,Z011
ENT_01139,SYN_013,Z011
ENT_01140,SYN_013,Z011
ENT_01141,SYN_013,Z011
ENT_01142,SYN_013,Z011
ENT_01143,SYN_013,Z011
ENT_01144,SYN_013,Z011
ENT_01145,SYN_013,Z011
ENT_01146,SYN_013,Z011
ENT_01147,SYN_013,Z011
ENT_01148,SYN_013,Z011
ENT_01149,SYN_013,Z011
ENT_01150,SYN_013,Z011
ENT_01151,SYN_013,Z011
ENT_01152,SYN_013,Z011
ENT_01153,SYN_013,Z011
ENT_01154,SYN_013,Z011
ENT_01155,SYN_013,Z011
ENT_01156,SYN_013,Z011
ENT_01157,SYN_013,Z011
ENT_01158,SYN_013,Z011
ENT_01159,SYN_013,Z011
ENT_01160,SYN_013,Z011
ENT_01161,SYN_013,Z011
ENT_01162,SYN_013,Z011
ENT_01163,SYN_013,Z011
ENT_01164,SYN_013,Z011
ENT_01165,SYN_013,Z011
ENT_01166,SYN_013,Z011
ENT_01167,SYN_013,Z011
ENT_01168,SYN_013,Z011
ENT_01169,SYN_013,Z011
ENT_01170,SYN_013,Z011
ENT_01171,SYN_013,Z011
ENT_01172,SYN_013,Z011
ENT_01173,SYN_013,Z011
ENT_01174,SYN_013,Z011
ENT_01175,SYN_013,Z011
ENT_01176,SYN_013,Z011
ENT_01177,SYN_013,Z011
ENT_01178,SYN_013,Z011
ENT_01179,SYN_013,Z011
ENT_01180,SYN_013,Z011
ENT_01181,SYN_013,Z011
ENT_01182,SYN_013,Z011
ENT_01183,SYN_013,Z011
ENT_01184,SYN_013,Z011
ENT_01185,SYN_013,Z011
ENT_01186,SYN_013,Z011
ENT_01187,SYN_013,Z011
ENT_01188,SYN_013,Z011
ENT_01189,SYN_013,Z011
ENT_01190,SYN_013,Z011
ENT_01191,SYN_013,Z011
ENT_01192,SYN_013,Z011
ENT_01193,SYN_013,Z011
ENT_01194,SYN_013,Z011
ENT_01195,SYN_013,Z011
ENT_01196,SYN_013,Z011
ENT_01197,SYN_013,Z011
ENT_01198,SYN_013,Z011
ENT_01199,SYN_013,Z011
ENT_01200,SYN_013,Z011
ENT_01201,SYN_013,Z011
ENT_01202,SYN_013,Z011
ENT_01203,SYN_013,Z011
ENT_01204,SYN_013,Z011
ENT_01205,SYN_013,Z011
ENT_01206,SYN_013,Z011
ENT_01207,SYN_013,Z011
ENT_01208,SYN_013,Z011
ENT_01209,SYN_013,Z011
ENT_01210,SYN_013,Z011
ENT_01211,SYN_013,Z011
ENT_01212,SYN_013,Z011
ENT_01213,SYN_013,Z011
ENT_01214,SYN_013,Z011
ENT_01215,SYN_013,Z011
ENT_01216,SYN_013,Z011
ENT_01217,SYN_013,Z011
ENT_01218,SYN_013,Z011
ENT_01219,SYN_013,Z011
ENT_01220,SYN_013,Z011
ENT_01221,SYN_013,Z011
ENT_01222,SYN_013,Z011
ENT_01223,SYN_013,Z011
ENT_01224,SYN_013,Z011
ENT_01225,SYN_013,Z011
ENT_01226,SYN_013,Z011
ENT_01227,SYN_013,Z011
ENT_01228,SYN_013,Z011
ENT_01229,SYN_013,Z011
ENT_01230,SYN_013,Z011
ENT_01231,SYN_013,Z011
ENT_01232,SYN_013,Z011
ENT_01233,SYN_013,Z011
ENT_01234,SYN_013,Z011
ENT_01235,SYN_013,Z011
ENT_01236,SYN_013,Z011
ENT_01237,SYN_013,Z011
ENT_01238,SYN_013,Z011
ENT_01239,SYN_013,Z011
ENT_01240,SYN_013,Z011
ENT_01241,SYN_013,Z011
ENT_01242,SYN_013,Z011
ENT_01243,SYN_013,Z011
ENT_01244,SYN_013,Z011
ENT_01245,SYN_013,Z011
ENT_01246,SYN_013,Z011
ENT_01247,SYN_013,Z011
ENT_01248,SYN_013,Z011
ENT_01249,SYN_013,Z011
ENT_01250,SYN_013,Z011
ENT_01251,SYN_013,Z011
ENT_01252,SYN_013,Z011
ENT_01253,SYN_013,Z011
ENT_01254,SYN_013,Z011
ENT_01255,SYN_014,Z068
ENT_01256,SYN_014,Z068
ENT_01257,SYN_014,Z068
ENT_01258,SYN_014,Z068
ENT_01259,SYN_014,Z068
ENT_01260,SYN_014,Z056
ENT_01261,SYN_014,Z068
ENT_01262,SYN_014,Z056
ENT_01263,SYN_014,Z068
ENT_01264,SYN_014,Z068
ENT_01265,SYN_014,Z056
ENT_01266,SYN_014,Z068
ENT_01267,SYN_014,Z042
ENT_01268,SYN_014,Z056
ENT_01269,SYN_014,Z056
ENT_01270,SYN_014,Z056
ENT_01271,SYN_014,Z056
ENT_01272,SYN_014,Z056
ENT_01273,SYN_014,Z042
ENT_01274,SYN_014,Z056
ENT_01275,SYN_014,Z068
ENT_01276,SYN_014,Z042
ENT_01277,SYN_014,Z056
ENT_01278,SYN_014,Z042
ENT_01279,SYN_014,Z042
ENT_01280,SYN_014,Z056
ENT_01281,SYN_014,Z042
ENT_01282,SYN_014,Z042
ENT_01283,SYN_014,Z056
ENT_01284,SYN_014,Z068
ENT_01285,SYN_014,Z042
ENT_01286,SYN_014,Z068
ENT_01287,SYN_014,Z042
ENT_01288,SYN_014,Z056
ENT_01289,SYN_014,Z068
ENT_01290,SYN_014,Z068
ENT_01291,SYN_014,Z042
ENT_01292,SYN_014,Z056
ENT_01293,SYN_014,Z042
ENT_01294,SYN_014,Z042
ENT_01295,SYN_014,Z042
ENT_01296,SYN_014,Z042
ENT_01297,SYN_014,Z068
ENT_01298,SYN_014,Z056
ENT_01299,SYN_014,Z068
ENT_01300,SYN_014,Z042
ENT_01301,SYN_014,Z068
ENT_01302,SYN_014,Z056
ENT_01303,SYN_014,Z068
ENT_01304,SYN_014,Z042
ENT_01305,SYN_014,Z056
ENT_01306,SYN_014,Z056
ENT_01307,SYN_014,Z042
ENT_01308,SYN_014,Z042
ENT_01309,SYN_014,Z056
ENT_01310,SYN_014,Z056
ENT_01311,SYN_014,Z042
ENT_01312,SYN_014,Z056
ENT_01313,SYN_014,Z056
ENT_01314,SYN_014,Z068
ENT_01315,SYN_014,Z042
ENT_01316,SYN_014,Z056
ENT_01317,SYN_014,Z056
ENT_01318,SYN_014,Z068
ENT_01319,SYN_014,Z042
ENT_01320,SYN_014,Z056
ENT_01321,SYN_014,Z068
ENT_01322,SYN_014,Z056
ENT_01323,SYN_014,Z056
ENT_01324,SYN_014,Z056
ENT_01325,SYN_014,Z068
ENT_01326,SYN_014,Z068
ENT_01327,SYN_014,Z056
ENT_01328,SYN_014,Z056
ENT_01329,SYN_014,Z068
ENT_01330,SYN_014,Z068
ENT_01331,SYN_014,Z056
ENT_01332,SYN_014,Z068
ENT_01333,SYN_014,Z042
ENT_01334,SYN_014,Z042
ENT_01335,SYN_014,Z068
ENT_01336,SYN_014,Z068
ENT_01337,SYN_014,Z056
ENT_01338,SYN_014,Z042
ENT_01339,SYN_014,Z056
ENT_01340,SYN_014,Z068
ENT_01341,SYN_014,Z042
ENT_01342,SYN_014,Z056
ENT_01343,SYN_014,Z042
ENT_01344,SYN_014,Z068
ENT_01345,SYN_014,Z068
ENT_01346,SYN_014,Z042
ENT_01347,SYN_014,Z042
ENT_01348,SYN_015,Z017
ENT_01349,SYN_015,Z026
ENT_01350,SYN_015,Z026
ENT_01351,SYN_015,Z045
ENT_01352,SYN_015,Z017
ENT_01353,SYN_015,Z045
ENT_01354,SYN_015,Z026
ENT_01355,SYN_015,Z026
ENT_01356,SYN_015,Z017
ENT_01357,SYN_015,Z017
ENT_01358,SYN_015,Z026
ENT_01359,SYN_015,Z017
ENT_01360,SYN_015,Z017
ENT_01361,SYN_015,Z026
ENT_01362,SYN_015,Z045
ENT_01363,SYN_015,Z045
ENT_01364,SYN_015,Z045
ENT_01365,SYN_015,Z026
ENT_01366,SYN_015,Z017
ENT_01367,SYN_015,Z026
ENT_01368,SYN_015,Z045
ENT_01369,SYN_015,Z017
ENT_01370,SYN_015,Z026
ENT_01371,SYN_015,Z017
ENT_01372,SYN_015,Z026
ENT_01373,SYN_015,Z045
ENT_01374,SYN_015,Z026
ENT_01375,SYN_015,Z045
