hop_id,complaint_id,hop_sequence,from_account,to_account,amount_transferred,bank_channel,event_timestamp,available_timestamp
HOP_CMP_202601036_2,CMP_202601036,2,ACC_001028,ACC_001025,6351.61,UPI,2025-03-10T10:13:00,2025-03-10T10:41:00
HOP_CMP_202601036_3,CMP_202601036,3,ACC_001025,ACC_001023,6351.61,UPI,2025-03-10T10:14:00,2025-03-10T11:42:00
HOP_CMP_202601037_1,CMP_202601037,1,ACC_004077,ACC_000474,9158.0,UPI,2025-03-19T15:30:00,2025-03-19T17:20:00
HOP_CMP_202601037_2,CMP_202601037,2,ACC_000474,ACC_000473,6591.07,NEFT,2025-03-19T15:35:00,2025-03-19T16:37:00
HOP_CMP_202601037_3,CMP_202601037,3,ACC_000473,ACC_000473,6591.07,NEFT,2025-03-19T15:57:00,2025-03-19T16:51:00
HOP_CMP_202601038_1,CMP_202601038,1,ACC_004078,ACC_000264,20872.49,UPI,2025-04-08T14:10:00,2025-04-08T14:28:00
HOP_CMP_202601038_2,CMP_202601038,2,ACC_000264,ACC_000064,16777.01,UPI,2025-04-08T14:14:00,2025-04-08T15:35:00
HOP_CMP_202601038_3,CMP_202601038,3,ACC_000064,ACC_000062,16777.01,UPI,2025-04-08T14:26:00,2025-04-08T14:43:00
HOP_CMP_202601039_1,CMP_202601039,1,ACC_004079,ACC_000784,17117.99,UPI,2025-04-12T13:01:00,2025-04-12T14:52:00
HOP_CMP_202601040_1,CMP_202601040,1,ACC_004080,ACC_001234,3716.5,UPI,2025-01-07T13:13:00,2025-01-07T14:54:00
HOP_CMP_202601041_1,CMP_202601041,1,ACC_004081,ACC_000787,1527.91,IMPS,2025-06-22T16:42:00,2025-06-22T16:58:00
HOP_CMP_202601041_2,CMP_202601041,2,ACC_000787,ACC_000783,1223.07,UPI,2025-06-22T16:51:00,2025-06-22T17:17:00
HOP_CMP_202601041_3,CMP_202601041,3,ACC_000783,ACC_000785,1223.07,IMPS,2025-06-22T16:55:00,2025-06-22T17:27:00
HOP_CMP_202601042_1,CMP_202601042,1,ACC_004082,ACC_001536,11349.41,UPI,2025-03-10T14:44:00,2025-03-10T16:22:00
HOP_CMP_202601042_2,CMP_202601042,2,ACC_001536,ACC_001535,6853.11,NEFT,2025-03-10T14:50:00,2025-03-10T16:47:00
HOP_CMP_202601042_3,CMP_202601042,3,ACC_001535,ACC_001540,6853.11,NEFT,2025-03-10T14:51:00,2025-03-10T15:53:00
HOP_CMP_202601043_1,CMP_202601043,1,ACC_004083,ACC_000790,29040.95,NEFT,2025-01-06T13:14:00,2025-01-06T13:32:00
HOP_CMP_202601043_2,CMP_202601043,2,ACC_000790,ACC_000783,24437.5,UPI,2025-01-06T13:37:00,2025-01-06T14:44:00
HOP_CMP_202601043_3,CMP_202601043,3,ACC_000783,ACC_000465,24437.5,IMPS,2025-01-06T13:39:00,2025-01-06T14:02:00
HOP_CMP_202601044_1,CMP_202601044,1,ACC_004084,ACC_002447,58510.19,NEFT,2025-03-12T21:40:00,2025-03-12T23:06:00
HOP_CMP_202601044_2,CMP_202601044,2,ACC_002447,ACC_002443,58510.19,UPI,2025-03-12T21:42:00,2025-03-12T23:41:00
HOP_CMP_202601045_1,CMP_202601045,1,ACC_004085,ACC_000272,13036.49,IMPS,2025-03-26T08:50:00,2025-03-26T10:35:00
HOP_CMP_202601045_2,CMP_202601045,2,ACC_000272,ACC_000266,13036.49,UPI,2025-03-26T08:54:00,2025-03-26T09:54:00
HOP_CMP_202601046_1,CMP_202601046,1,ACC_004086,ACC_001032,9695.21,UPI,2025-03-17T18:14:00,2025-03-17T20:03:00
HOP_CMP_202601046_2,CMP_202601046,2,ACC_001032,ACC_001071,9695.21,UPI,2025-03-17T18:45:00,2025-03-17T20:29:00
HOP_CMP_202601047_1,CMP_202601047,1,ACC_004087,ACC_000782,197184.11,NEFT,2025-01-02T18:20:00,2025-01-02T20:10:00
HOP_CMP_202601048_1,CMP_202601048,1,ACC_004088,ACC_000488,8460.83,IMPS,2025-05-29T13:48:00,2025-05-29T15:39:00
HOP_CMP_202601048_2,CMP_202601048,2,ACC_000488,ACC_000497,4727.67,UPI,2025-05-29T13:51:00,2025-05-29T15:32:00
HOP_CMP_202601048_3,CMP_202601048,3,ACC_000497,ACC_000494,2902.68,IMPS,2025-05-29T13:52:00,2025-05-29T15:17:00
HOP_CMP_202601048_4,CMP_202601048,4,ACC_000494,ACC_000475,2197.89,UPI,2025-05-29T14:02:00,2025-05-29T15:50:00
HOP_CMP_202601048_5,CMP_202601048,5,ACC_000475,ACC_000779,2149.04,IMPS,2025-05-29T14:03:00,2025-05-29T15:45:00
HOP_CMP_202601048_6,CMP_202601048,6,ACC_000779,ACC_000477,2149.04,IMPS,2025-05-29T15:00:00,2025-05-29T16:11:00
HOP_CMP_202601049_1,CMP_202601049,1,ACC_004089,ACC_002224,3265.25,IMPS,2025-06-12T11:44:00,2025-06-12T12:08:00
HOP_CMP_202601049_2,CMP_202601049,2,ACC_002224,ACC_001109,3265.25,NEFT,2025-06-12T11:47:00,2025-06-12T13:41:00
HOP_CMP_202601050_1,CMP_202601050,1,ACC_004090,ACC_002293,18467.2,NEFT,2025-06-10T17:57:00,2025-06-10T19:54:00
HOP_CMP_202601050_2,CMP_202601050,2,ACC_002293,ACC_002295,18467.2,NEFT,2025-06-10T18:21:00,2025-06-10T18:55:00
HOP_CMP_202601051_1,CMP_202601051,1,ACC_004091,ACC_000305,2809.74,IMPS,2025-04-14T20:45:00,2025-04-14T22:11:00
HOP_CMP_202601052_1,CMP_202601052,1,ACC_004092,ACC_001227,42579.05,IMPS,2025-03-12T16:45:00,2025-03-12T18:00:00
HOP_CMP_202601052_2,CMP_202601052,2,ACC_001227,ACC_001075,42579.05,IMPS,2025-03-12T16:49:00,2025-03-12T18:15:00
HOP_CMP_202601053_1,CMP_202601053,1,ACC_004093,ACC_002777,49677.98,NEFT,2025-06-22T13:06:00,2025-06-22T13:56:00
HOP_CMP_202601053_2,CMP_202601053,2,ACC_002777,ACC_002781,42914.85,IMPS,2025-06-22T13:10:00,2025-06-22T14:27:00
HOP_CMP_202601053_3,CMP_202601053,3,ACC_002781,ACC_002784,42914.85,IMPS,2025-06-22T13:11:00,2025-06-22T14:19:00
HOP_CMP_202601054_1,CMP_202601054,1,ACC_004094,ACC_000472,3971.07,UPI,2025-01-27T18:39:00,2025-01-27T19:01:00
HOP_CMP_202601054_2,CMP_202601054,2,ACC_000472,ACC_000780,2327.96,UPI,2025-01-27T18:40:00,2025-01-27T19:33:00
HOP_CMP_202601054_3,CMP_202601054,3,ACC_000780,ACC_000518,2327.96,IMPS,2025-01-27T18:41:00,2025-01-27T19:58:00
HOP_CMP_202601055_1,CMP_202601055,1,ACC_004095,ACC_002777,219026.17,UPI,2025-02-17T19:30:00,2025-02-17T21:10:00
HOP_CMP_202601055_2,CMP_202601055,2,ACC_002777,ACC_002783,163785.25,IMPS,2025-02-17T19:34:00,2025-02-17T21:22:00
HOP_CMP_202601055_3,CMP_202601055,3,ACC_002783,ACC_002779,127794.23,IMPS,2025-02-17T19:54:00,2025-02-17T21:20:00
HOP_CMP_202601055_4,CMP_202601055,4,ACC_002779,ACC_002777,127794.23,IMPS,2025-02-17T20:08:00,2025-02-17T21:06:00
HOP_CMP_202601056_1,CMP_202601056,1,ACC_004096,ACC_000060,36001.39,IMPS,2025-02-11T09:55:00,2025-02-11T11:23:00
HOP_CMP_202601056_2,CMP_202601056,2,ACC_000060,ACC_000061,25306.57,NEFT,2025-02-11T09:56:00,2025-02-11T11:36:00
HOP_CMP_202601056_3,CMP_202601056,3,ACC_000061,ACC_002217,25306.57,UPI,2025-02-11T10:00:00,2025-02-11T11:10:00
HOP_CMP_202601057_1,CMP_202601057,1,ACC_004097,ACC_000331,99716.38,NEFT,2025-01-17T17:31:00,2025-01-17T19:31:00
HOP_CMP_202601058_1,CMP_202601058,1,ACC_004098,ACC_002291,57454.97,IMPS,2025-02-18T10:47:00,2025-02-18T12:38:00
HOP_CMP_202601058_2,CMP_202601058,2,ACC_002291,ACC_002291,57454.97,IMPS,2025-02-18T12:47:00,2025-02-18T14:45:00
HOP_CMP_202601059_1,CMP_202601059,1,ACC_004099,ACC_002224,6871.77,IMPS,2025-06-30T15:49:00,2025-06-30T17:18:00
HOP_CMP_202601059_2,CMP_202601059,2,ACC_002224,ACC_002223,6021.25,IMPS,2025-06-30T15:59:00,2025-06-30T17:55:00
HOP_CMP_202601059_3,CMP_202601059,3,ACC_002223,ACC_002223,3716.85,NEFT,2025-06-30T16:02:00,2025-06-30T17:22:00
HOP_CMP_202601059_4,CMP_202601059,4,ACC_002223,ACC_002225,3716.85,NEFT,2025-06-30T16:03:00,2025-06-30T16:37:00
HOP_CMP_202601060_1,CMP_202601060,1,ACC_004100,ACC_002289,7953.56,UPI,2025-04-23T06:56:00,2025-04-23T07:33:00
HOP_CMP_202601060_2,CMP_202601060,2,ACC_002289,ACC_002294,7953.56,UPI,2025-04-23T07:04:00,2025-04-23T08:19:00
HOP_CMP_202601061_1,CMP_202601061,1,ACC_004101,ACC_001028,48897.93,UPI,2025-02-04T10:29:00,2025-02-04T12:10:00
HOP_CMP_202601062_1,CMP_202601062,1,ACC_004102,ACC_000060,6814.82,UPI,2025-05-08T14:40:00,2025-05-08T16:38:00
HOP_CMP_202601062_2,CMP_202601062,2,ACC_000060,ACC_000063,5979.31,IMPS,2025-05-08T14:52:00,2025-05-08T15:23:00
HOP_CMP_202601062_3,CMP_202601062,3,ACC_000063,ACC_000060,4177.15,IMPS,2025-05-08T14:54:00,2025-05-08T15:31:00
HOP_CMP_202601062_4,CMP_202601062,4,ACC_000060,ACC_000062,4177.15,NEFT,2025-05-08T15:04:00,2025-05-08T15:35:00
HOP_CMP_202601063_1,CMP_202601063,1,ACC_004103,ACC_000266,5973.13,UPI,2025-02-27T18:22:00,2025-02-27T20:08:00
HOP_CMP_202601063_2,CMP_202601063,2,ACC_000266,ACC_000275,3756.83,IMPS,2025-02-27T18:31:00,2025-02-27T20:30:00
HOP_CMP_202601063_3,CMP_202601063,3,ACC_000275,ACC_000292,3756.83,UPI,2025-02-27T18:32:00,2025-02-27T19:16:00
HOP_CMP_202601064_1,CMP_202601064,1,ACC_004104,ACC_000270,31477.29,IMPS,2025-04-30T17:33:00,2025-04-30T18:03:00
HOP_CMP_202601065_1,CMP_202601065,1,ACC_004105,ACC_001231,14521.53,IMPS,2025-06-01T18:02:00,2025-06-01T19:02:00
HOP_CMP_202601066_1,CMP_202601066,1,ACC_004106,ACC_002986,27985.07,NEFT,2025-02-04T15:35:00,2025-02-04T16:23:00
HOP_CMP_202601066_2,CMP_202601066,2,ACC_002986,ACC_002983,19593.0,NEFT,2025-02-04T15:48:00,2025-02-04T17:32:00
HOP_CMP_202601066_3,CMP_202601066,3,ACC_002983,ACC_002983,19593.0,IMPS,2025-02-04T16:17:00,2025-02-04T16:49:00
HOP_CMP_202601067_1,CMP_202601067,1,ACC_004107,ACC_000782,10847.94,UPI,2025-01-27T07:03:00,2025-01-27T08:49:00
HOP_CMP_202601068_1,CMP_202601068,1,ACC_004108,ACC_001535,6017.96,IMPS,2025-03-21T07:16:00,2025-03-21T07:35:00
HOP_CMP_202601069_1,CMP_202601069,1,ACC_004109,ACC_000330,39395.74,NEFT,2025-02-20T14:44:00,2025-02-20T16:07:00
HOP_CMP_202601069_2,CMP_202601069,2,ACC_000330,ACC_000331,26929.63,NEFT,2025-02-20T14:45:00,2025-02-20T15:35:00
HOP_CMP_202601069_3,CMP_202601069,3,ACC_000331,ACC_000330,15186.73,NEFT,2025-02-20T14:46:00,2025-02-20T15:11:00
HOP_CMP_202601069_4,CMP_202601069,4,ACC_000330,ACC_000342,12346.33,IMPS,2025-02-20T14:56:00,2025-02-20T16:21:00
HOP_CMP_202601069_5,CMP_202601069,5,ACC_000342,ACC_000340,8888.67,NEFT,2025-02-20T14:57:00,2025-02-20T15:40:00
HOP_CMP_202601069_6,CMP_202601069,6,ACC_000340,ACC_000333,7296.34,UPI,2025-02-20T14:59:00,2025-02-20T16:44:00
HOP_CMP_202601069_7,CMP_202601069,7,ACC_000333,ACC_000330,7296.34,NEFT,2025-02-20T15:00:00,2025-02-20T16:42:00
HOP_CMP_202601070_1,CMP_202601070,1,ACC_004110,ACC_002223,3876.96,NEFT,2025-01-05T16:14:00,2025-01-05T17:06:00
HOP_CMP_202601070_2,CMP_202601070,2,ACC_002223,ACC_002233,3349.51,NEFT,2025-01-05T16:20:00,2025-01-05T17:13:00
HOP_CMP_202601070_3,CMP_202601070,3,ACC_002233,ACC_002223,3349.51,UPI,2025-01-05T16:33:00,2025-01-05T17:35:00
HOP_CMP_202601071_1,CMP_202601071,1,ACC_004111,ACC_001915,31406.06,UPI,2025-04-22T09:21:00,2025-04-22T11:07:00
HOP_CMP_202601071_2,CMP_202601071,2,ACC_001915,ACC_001926,22434.55,NEFT,2025-04-22T09:24:00,2025-04-22T10:56:00
HOP_CMP_202601071_3,CMP_202601071,3,ACC_001926,ACC_001913,14168.25,IMPS,2025-04-22T09:29:00,2025-04-22T10:10:00
HOP_CMP_202601071_4,CMP_202601071,4,ACC_001913,ACC_002221,14168.25,IMPS,2025-04-22T09:33:00,2025-04-22T10:59:00
HOP_CMP_202601072_1,CMP_202601072,1,ACC_004112,ACC_001912,11464.44,NEFT,2025-06-23T13:06:00,2025-06-23T14:47:00
HOP_CMP_202601072_2,CMP_202601072,2,ACC_001912,ACC_001919,6677.93,NEFT,2025-06-23T13:07:00,2025-06-23T13:52:00
HOP_CMP_202601072_3,CMP_202601072,3,ACC_001919,ACC_001917,6677.93,NEFT,2025-06-23T13:08:00,2025-06-23T14:59:00
HOP_CMP_202601073_1,CMP_202601073,1,ACC_004113,ACC_001359,10927.09,UPI,2025-06-24T14:44:00,2025-06-24T15:00:00
HOP_CMP_202601074_1,CMP_202601074,1,ACC_004114,ACC_001534,20774.58,UPI,2025-04-15T00:10:00,2025-04-15T01:03:00
HOP_CMP_202601074_2,CMP_202601074,2,ACC_001534,ACC_001534,18996.67,NEFT,2025-04-15T00:16:00,2025-04-15T01:09:00
HOP_CMP_202601074_3,CMP_202601074,3,ACC_001534,ACC_001535,11840.75,NEFT,2025-04-15T00:17:00,2025-04-15T01:26:00
HOP_CMP_202601074_4,CMP_202601074,4,ACC_001535,ACC_001538,11840.75,NEFT,2025-04-15T00:18:00,2025-04-15T02:05:00
HOP_CMP_202601075_1,CMP_202601075,1,ACC_004115,ACC_000330,76228.52,IMPS,2025-03-21T16:16:00,2025-03-21T16:52:00
HOP_CMP_202601076_1,CMP_202601076,1,ACC_004116,ACC_002454,20243.51,IMPS,2025-06-23T13:29:00,2025-06-23T15:10:00
HOP_CMP_202601076_2,CMP_202601076,2,ACC_002454,ACC_002449,20243.51,NEFT,2025-06-23T13:32:00,2025-06-23T14:19:00
HOP_CMP_202601077_1,CMP_202601077,1,ACC_004117,ACC_000038,7378.6,UPI,2025-05-25T16:23:00,2025-05-25T17:14:00
HOP_CMP_202601077_2,CMP_202601077,2,ACC_000038,ACC_000058,7378.6,UPI,2025-05-25T16:28:00,2025-05-25T18:06:00
HOP_CMP_202601078_1,CMP_202601078,1,ACC_004118,ACC_001690,928.87,IMPS,2025-01-09T18:12:00,2025-01-09T18:38:00
HOP_CMP_202601078_2,CMP_202601078,2,ACC_001690,ACC_001534,928.87,IMPS,2025-01-09T18:30:00,2025-01-09T19:44:00
HOP_CMP_202601079_1,CMP_202601079,1,ACC_004119,ACC_002223,7130.39,NEFT,2025-03-31T16:49:00,2025-03-31T18:03:00
HOP_CMP_202601079_2,CMP_202601079,2,ACC_002223,ACC_002223,6941.7,IMPS,2025-03-31T17:02:00,2025-03-31T17:38:00
HOP_CMP_202601079_3,CMP_202601079,3,ACC_002223,ACC_002226,6941.7,UPI,2025-03-31T17:07:00,2025-03-31T18:26:00
HOP_CMP_202601080_1,CMP_202601080,1,ACC_004120,ACC_000060,12810.34,UPI,2025-01-02T16:54:00,2025-01-02T17:13:00
HOP_CMP_202601080_2,CMP_202601080,2,ACC_000060,ACC_000082,12810.34,UPI,2025-01-02T16:55:00,2025-01-02T18:05:00
HOP_CMP_202601081_1,CMP_202601081,1,ACC_004121,ACC_001229,14878.93,NEFT,2025-04-16T14:22:00,2025-04-16T15:34:00
HOP_CMP_202601082_1,CMP_202601082,1,ACC_004122,ACC_001495,28824.16,UPI,2025-06-07T08:35:00,2025-06-07T09:01:00
HOP_CMP_202601082_2,CMP_202601082,2,ACC_001495,ACC_001232,26173.64,NEFT,2025-06-07T08:36:00,2025-06-07T10:31:00
HOP_CMP_202601082_3,CMP_202601082,3,ACC_001232,ACC_000811,26173.64,IMPS,2025-06-07T08:49:00,2025-06-07T10:07:00
HOP_CMP_202601083_1,CMP_202601083,1,ACC_004123,ACC_001434,16387.97,IMPS,2025-06-13T17:56:00,2025-06-13T19:47:00
HOP_CMP_202601083_2,CMP_202601083,2,ACC_001434,ACC_002315,11761.06,NEFT,2025-06-13T17:57:00,2025-06-13T19:05:00
HOP_CMP_202601083_3,CMP_202601083,3,ACC_002315,ACC_002441,11761.06,UPI,2025-06-13T18:11:00,2025-06-13T18:58:00
HOP_CMP_202601084_1,CMP_202601084,1,ACC_004124,ACC_001231,43125.0,UPI,2025-03-25T15:25:00,2025-03-25T15:43:00
HOP_CMP_202601084_2,CMP_202601084,2,ACC_001231,ACC_001229,33489.28,UPI,2025-03-25T15:27:00,2025-03-25T15:53:00
HOP_CMP_202601084_3,CMP_202601084,3,ACC_001229,ACC_001234,29138.19,UPI,2025-03-25T16:34:00,2025-03-25T17:27:00
HOP_CMP_202601084_4,CMP_202601084,4,ACC_001234,ACC_001229,28007.09,NEFT,2025-03-25T16:53:00,2025-03-25T18:15:00
HOP_CMP_202601084_5,CMP_202601084,5,ACC_001229,ACC_001367,28007.09,UPI,2025-03-25T16:54:00,2025-03-25T18:05:00
HOP_CMP_202601085_1,CMP_202601085,1,ACC_004125,ACC_000006,88965.09,NEFT,2025-05-11T17:31:00,2025-05-11T17:51:00
HOP_CMP_202601085_2,CMP_202601085,2,ACC_000006,ACC_000002,55146.95,NEFT,2025-05-11T17:35:00,2025-05-11T18:09:00
HOP_CMP_202601085_3,CMP_202601085,3,ACC_000002,ACC_000002,43888.5,NEFT,2025-05-11T17:36:00,2025-05-11T19:13:00
HOP_CMP_202601085_4,CMP_202601085,4,ACC_000002,ACC_000002,39548.26,NEFT,2025-05-11T17:49:00,2025-05-11T18:54:00
HOP_CMP_202601085_5,CMP_202601085,5,ACC_000002,ACC_000002,25670.19,IMPS,2025-05-11T17:54:00,2025-05-11T18:37:00
HOP_CMP_202601085_6,CMP_202601085,6,ACC_000002,ACC_000002,18042.3,UPI,2025-05-11T18:02:00,2025-05-11T19:24:00
HOP_CMP_202601085_7,CMP_202601085,7,ACC_000002,ACC_000005,18042.3,IMPS,2025-05-11T18:37:00,2025-05-11T19:06:00
HOP_CMP_202601086_1,CMP_202601086,1,ACC_004126,ACC_000003,7217.84,UPI,2025-04-26T13:12:00,2025-04-26T13:32:00
HOP_CMP_202601086_2,CMP_202601086,2,ACC_000003,ACC_000002,4986.66,IMPS,2025-04-26T13:15:00,2025-04-26T14:07:00
HOP_CMP_202601086_3,CMP_202601086,3,ACC_000002,ACC_000004,4986.66,IMPS,2025-04-26T13:34:00,2025-04-26T15:04:00
HOP_CMP_202601087_1,CMP_202601087,1,ACC_004127,ACC_001229,372983.23,UPI,2025-04-21T17:07:00,2025-04-21T18:56:00
HOP_CMP_202601087_2,CMP_202601087,2,ACC_001229,ACC_001230,208085.92,UPI,2025-04-21T17:08:00,2025-04-21T17:45:00
HOP_CMP_202601087_3,CMP_202601087,3,ACC_001230,ACC_000974,163821.14,NEFT,2025-04-21T17:09:00,2025-04-21T18:57:00
HOP_CMP_202601087_4,CMP_202601087,4,ACC_000974,ACC_001231,162103.84,NEFT,2025-04-21T17:36:00,2025-04-21T18:31:00
HOP_CMP_202601087_5,CMP_202601087,5,ACC_001231,ACC_001229,121797.4,NEFT,2025-04-21T17:38:00,2025-04-21T19:23:00
HOP_CMP_202601087_6,CMP_202601087,6,ACC_001229,ACC_001229,121797.4,NEFT,2025-04-21T17:43:00,2025-04-21T19:10:00
HOP_CMP_202601088_1,CMP_202601088,1,ACC_004128,ACC_001934,228335.65,NEFT,2025-02-25T10:33:00,2025-02-25T11:41:00
HOP_CMP_202601088_2,CMP_202601088,2,ACC_001934,ACC_001912,207205.75,NEFT,2025-02-25T10:34:00,2025-02-25T11:01:00
HOP_CMP_202601088_3,CMP_202601088,3,ACC_001912,ACC_002221,103636.41,IMPS,2025-02-25T10:35:00,2025-02-25T12:25:00
HOP_CMP_202601088_4,CMP_202601088,4,ACC_002221,ACC_001918,92516.45,UPI,2025-02-25T10:36:00,2025-02-25T11:34:00
HOP_CMP_202601088_5,CMP_202601088,5,ACC_001918,ACC_001912,46793.05,IMPS,2025-02-25T10:54:00,2025-02-25T12:15:00
HOP_CMP_202601088_6,CMP_202601088,6,ACC_001912,ACC_001912,42362.84,UPI,2025-02-25T10:55:00,2025-02-25T11:47:00
HOP_CMP_202601088_7,CMP_202601088,7,ACC_001912,ACC_001912,42362.84,IMPS,2025-02-25T11:00:00,2025-02-25T12:24:00
HOP_CMP_202601089_1,CMP_202601089,1,ACC_004129,ACC_001023,19279.27,UPI,2025-06-03T16:20:00,2025-06-03T17:49:00
HOP_CMP_202601089_2,CMP_202601089,2,ACC_001023,ACC_001023,19279.27,UPI,2025-06-03T16:21:00,2025-06-03T18:08:00
HOP_CMP_202601090_1,CMP_202601090,1,ACC_004130,ACC_000063,2151.61,NEFT,2025-05-28T11:24:00,2025-05-28T12:43:00
HOP_CMP_202601090_2,CMP_202601090,2,ACC_000063,ACC_000061,1084.18,IMPS,2025-05-28T11:34:00,2025-05-28T12:50:00
HOP_CMP_202601090_3,CMP_202601090,3,ACC_000061,ACC_000060,1084.18,IMPS,2025-05-28T11:35:00,2025-05-28T13:08:00
HOP_CMP_202601091_1,CMP_202601091,1,ACC_004131,ACC_000266,17127.41,NEFT,2025-05-06T13:17:00,2025-05-06T14:26:00
HOP_CMP_202601091_2,CMP_202601091,2,ACC_000266,ACC_000294,17127.41,IMPS,2025-05-06T13:18:00,2025-05-06T15:17:00
HOP_CMP_202601092_1,CMP_202601092,1,ACC_004132,ACC_001916,235133.74,IMPS,2025-02-04T13:03:00,2025-02-04T14:56:00
HOP_CMP_202601092_2,CMP_202601092,2,ACC_001916,ACC_001912,142631.82,NEFT,2025-02-04T13:04:00,2025-02-04T15:04:00
HOP_CMP_202601092_3,CMP_202601092,3,ACC_001912,ACC_001912,106690.51,NEFT,2025-02-04T13:14:00,2025-02-04T14:29:00
HOP_CMP_202601092_4,CMP_202601092,4,ACC_001912,ACC_001912,61587.07,UPI,2025-02-04T13:27:00,2025-02-04T14:31:00
HOP_CMP_202601092_5,CMP_202601092,5,ACC_001912,ACC_001914,42761.75,IMPS,2025-02-04T13:36:00,2025-02-04T13:51:00
HOP_CMP_202601092_6,CMP_202601092,6,ACC_001914,ACC_001912,40733.03,NEFT,2025-02-04T13:41:00,2025-02-04T14:19:00
HOP_CMP_202601092_7,CMP_202601092,7,ACC_001912,ACC_001912,40733.03,NEFT,2025-02-04T14:02:00,2025-02-04T14:21:00
HOP_CMP_202601093_1,CMP_202601093,1,ACC_004133,ACC_001915,52899.52,NEFT,2025-04-20T12:21:00,2025-04-20T12:57:00
HOP_CMP_202601093_2,CMP_202601093,2,ACC_001915,ACC_001912,28128.59,IMPS,2025-04-20T13:12:00,2025-04-20T14:49:00
HOP_CMP_202601093_3,CMP_202601093,3,ACC_001912,ACC_001913,28128.59,NEFT,2025-04-20T13:14:00,2025-04-20T14:54:00
HOP_CMP_202601094_1,CMP_202601094,1,ACC_004134,ACC_001912,16107.92,NEFT,2025-02-20T17:06:00,2025-02-20T18:35:00
HOP_CMP_202601094_2,CMP_202601094,2,ACC_001912,ACC_001965,13857.99,IMPS,2025-02-20T17:13:00,2025-02-20T18:42:00
HOP_CMP_202601094_3,CMP_202601094,3,ACC_001965,ACC_001912,7972.8,IMPS,2025-02-20T17:41:00,2025-02-20T19:36:00
HOP_CMP_202601094_4,CMP_202601094,4,ACC_001912,ACC_001913,6628.39,NEFT,2025-02-20T17:42:00,2025-02-20T19:41:00
HOP_CMP_202601094_5,CMP_202601094,5,ACC_001913,ACC_001914,5592.78,NEFT,2025-02-20T17:50:00,2025-02-20T19:29:00
HOP_CMP_202601094_6,CMP_202601094,6,ACC_001914,ACC_001957,3091.28,IMPS,2025-02-20T17:53:00,2025-02-20T19:52:00
HOP_CMP_202601094_7,CMP_202601094,7,ACC_001957,ACC_001913,3091.28,UPI,2025-02-20T17:57:00,2025-02-20T19:42:00
HOP_CMP_202601095_1,CMP_202601095,1,ACC_004135,ACC_000009,5827.0,IMPS,2025-01-08T14:37:00,2025-01-08T15:10:00
HOP_CMP_202601095_2,CMP_202601095,2,ACC_000009,ACC_000003,4425.22,UPI,2025-01-08T14:42:00,2025-01-08T14:57:00
HOP_CMP_202601095_3,CMP_202601095,3,ACC_000003,ACC_000002,4425.22,IMPS,2025-01-08T14:53:00,2025-01-08T16:47:00
HOP_CMP_202601096_1,CMP_202601096,1,ACC_004136,ACC_000004,6841.73,IMPS,2025-04-15T08:54:00,2025-04-15T10:38:00
HOP_CMP_202601097_1,CMP_202601097,1,ACC_004137,ACC_000473,22723.62,UPI,2025-03-02T10:18:00,2025-03-02T11:06:00
HOP_CMP_202601098_1,CMP_202601098,1,ACC_004138,ACC_002777,221117.24,NEFT,2025-06-01T17:53:00,2025-06-01T18:50:00
HOP_CMP_202601098_2,CMP_202601098,2,ACC_002777,ACC_000540,221117.24,UPI,2025-06-01T18:05:00,2025-06-01T19:48:00
HOP_CMP_202601099_1,CMP_202601099,1,ACC_004139,ACC_001913,7236.81,IMPS,2025-06-25T19:40:00,2025-06-25T20:39:00
HOP_CMP_202601099_2,CMP_202601099,2,ACC_001913,ACC_001937,5819.8,UPI,2025-06-25T19:50:00,2025-06-25T20:23:00
HOP_CMP_202601099_3,CMP_202601099,3,ACC_001937,ACC_001961,4845.44,NEFT,2025-06-25T19:54:00,2025-06-25T20:27:00
HOP_CMP_202601099_4,CMP_202601099,4,ACC_001961,ACC_002541,3523.36,NEFT,2025-06-25T20:04:00,2025-06-25T21:04:00
HOP_CMP_202601099_5,CMP_202601099,5,ACC_002541,ACC_001912,3523.36,IMPS,2025-06-25T20:05:00,2025-06-25T21:15:00
HOP_CMP_202601100_1,CMP_202601100,1,ACC_004140,ACC_002450,9357.45,IMPS,2025-04-14T21:51:00,2025-04-14T23:22:00
HOP_CMP_202601100_2,CMP_202601100,2,ACC_002450,ACC_001601,9357.45,UPI,2025-04-14T21:52:00,2025-04-14T22:43:00
HOP_CMP_202601101_1,CMP_202601101,1,ACC_004141,ACC_000063,3255.62,NEFT,2025-06-22T10:57:00,2025-06-22T11:52:00
HOP_CMP_202601102_1,CMP_202601102,1,ACC_004142,ACC_001023,3532.76,IMPS,2025-04-10T15:06:00,2025-04-10T16:10:00
HOP_CMP_202601103_1,CMP_202601103,1,ACC_004143,ACC_000002,94480.57,NEFT,2025-06-02T17:57:00,2025-06-02T19:03:00
HOP_CMP_202601103_2,CMP_202601103,2,ACC_000002,ACC_000006,79133.27,UPI,2025-06-02T18:18:00,2025-06-02T20:13:00
HOP_CMP_202601103_3,CMP_202601103,3,ACC_000006,ACC_000002,55228.46,UPI,2025-06-02T18:26:00,2025-06-02T18:56:00
HOP_CMP_202601103_4,CMP_202601103,4,ACC_000002,ACC_000058,48214.76,NEFT,2025-06-02T18:29:00,2025-06-02T19:47:00
