cashout_id,complaint_id,final_account,zone_id,location_id,amount_cashed_out,status,event_timestamp
CSH_CMP_202601357,CMP_202601357,ACC_001534,Z001,ATM_Z001_001,5862.42,COMPLETED,2025-01-07T18:47:00
CSH_CMP_202601358,CMP_202601358,ACC_000065,Z015,ATM_Z015_009,30875.91,COMPLETED,2025-04-24T16:20:00
CSH_CMP_202601359,CMP_202601359,ACC_000004,Z016,ATM_Z016_044,7731.73,COMPLETED,2025-01-24T16:27:00
CSH_CMP_202601360,CMP_202601360,ACC_001229,Z004,ATM_Z004_013,2688.16,COMPLETED,2025-05-02T17:20:00
CSH_CMP_202601361,CMP_202601361,ACC_002237,Z050,ATM_Z050_045,1871.28,COMPLETED,2025-02-11T17:24:00
CSH_CMP_202601362,CMP_202601362,ACC_001030,Z006,ATM_Z006_028,6805.93,COMPLETED,2025-04-29T22:01:00
CSH_CMP_202601363,CMP_202601363,ACC_000500,Z002,ATM_Z002_015,34698.64,COMPLETED,2025-05-04T17:17:00
CSH_CMP_202601364,CMP_202601364,ACC_000472,Z002,ATM_Z002_046,1463.18,COMPLETED,2025-02-11T18:35:00
CSH_CMP_202601365,CMP_202601365,ACC_001534,Z007,ATM_Z007_045,4992.78,COMPLETED,2025-04-28T15:34:00
CSH_CMP_202601366,CMP_202601366,ACC_003040,Z004,ATM_Z004_043,24110.02,COMPLETED,2025-06-06T15:38:00
CSH_CMP_202601367,CMP_202601367,ACC_001229,Z004,ATM_Z004_012,10486.78,COMPLETED,2025-02-09T06:40:00
CSH_CMP_202601368,CMP_202601368,ACC_002999,Z026,ATM_Z026_012,2810.58,COMPLETED,2025-04-04T20:04:00
CSH_CMP_202601369,CMP_202601369,ACC_002864,Z042,ATM_Z042_008,1489944.29,COMPLETED,2025-04-07T07:23:00
CSH_CMP_202601370,CMP_202601370,ACC_003006,Z017,ATM_Z017_042,112204.91,COMPLETED,2025-05-06T16:13:00
CSH_CMP_202601371,CMP_202601371,ACC_003010,Z045,ATM_Z045_002,6549.69,COMPLETED,2025-06-15T14:32:00
CSH_CMP_202601372,CMP_202601372,ACC_002291,Z015,ATM_Z015_047,2727.34,COMPLETED,2025-02-05T11:09:00
CSH_CMP_202601373,CMP_202601373,ACC_000002,Z009,ATM_Z009_039,7461.89,COMPLETED,2025-03-04T14:23:00
CSH_CMP_202601374,CMP_202601374,ACC_002289,Z011,ATM_Z011_027,6296.74,COMPLETED,2025-04-09T16:36:00
CSH_CMP_202601375,CMP_202601375,ACC_000002,Z016,ATM_Z016_017,8305.77,COMPLETED,2025-01-14T13:41:00
CSH_CMP_202601376,CMP_202601376,ACC_002290,Z010,ATM_Z010_023,0.0,FROZEN,2025-03-17T10:38:00
CSH_CMP_202601377,CMP_202601377,ACC_001288,Z009,ATM_Z009_025,92372.69,COMPLETED,2025-05-13T08:45:00
CSH_CMP_202601378,CMP_202601378,ACC_001236,Z003,ATM_Z003_001,102901.37,COMPLETED,2025-05-01T17:36:00
CSH_CMP_202601379,CMP_202601379,ACC_002516,Z011,ATM_Z011_034,14751.47,COMPLETED,2025-05-26T19:04:00
CSH_CMP_202601380,CMP_202601380,ACC_000783,Z003,ATM_Z003_011,6634.39,COMPLETED,2025-06-08T13:34:00
CSH_CMP_202601381,CMP_202601381,ACC_002224,Z042,ATM_Z042_030,11342.97,COMPLETED,2025-03-21T10:52:00
CSH_CMP_202601382,CMP_202601382,ACC_003040,Z017,ATM_Z017_011,2884.83,COMPLETED,2025-03-06T16:27:00
CSH_CMP_202601383,CMP_202601383,ACC_002777,Z056,ATM_Z056_040,297917.93,COMPLETED,2025-06-09T05:17:00
CSH_CMP_202601384,CMP_202601384,ACC_001024,Z006,ATM_Z006_003,83464.17,COMPLETED,2025-06-23T17:14:00
CSH_CMP_202601385,CMP_202601385,ACC_001229,Z062,ATM_Z062_025,7421.12,COMPLETED,2025-05-24T19:56:00
CSH_CMP_202601386,CMP_202601386,ACC_002289,Z010,ATM_Z010_039,919.56,COMPLETED,2025-02-11T14:31:00
CSH_CMP_202601387,CMP_202601387,ACC_002983,Z017,ATM_Z017_013,13795.83,COMPLETED,2025-06-27T18:27:00
CSH_CMP_202601388,CMP_202601388,ACC_002795,Z009,ATM_Z009_035,91554.13,COMPLETED,2025-01-16T14:59:00
CSH_CMP_202601389,CMP_202601389,ACC_000985,Z009,ATM_Z009_032,159702.78,COMPLETED,2025-06-25T20:10:00
CSH_CMP_202601390,CMP_202601390,ACC_001265,Z075,ATM_Z075_007,35145.44,COMPLETED,2025-03-03T17:39:00
CSH_CMP_202601391,CMP_202601391,ACC_003008,Z011,ATM_Z011_014,3626.71,COMPLETED,2025-04-08T09:03:00
CSH_CMP_202601392,CMP_202601392,ACC_001543,Z003,ATM_Z003_001,8778.74,COMPLETED,2025-03-21T05:05:00
CSH_CMP_202601393,CMP_202601393,ACC_001023,Z006,ATM_Z006_028,17461.0,COMPLETED,2025-01-28T22:04:00
CSH_CMP_202601394,CMP_202601394,ACC_000275,Z052,ATM_Z052_038,21183.67,COMPLETED,2025-03-15T15:14:00
CSH_CMP_202601395,CMP_202601395,ACC_000475,Z046,ATM_Z046_011,60065.28,COMPLETED,2025-05-26T15:10:00
CSH_CMP_202601396,CMP_202601396,ACC_000331,Z009,ATM_Z009_020,18635.67,COMPLETED,2025-06-08T13:08:00
CSH_CMP_202601397,CMP_202601397,ACC_002805,Z009,ATM_Z009_018,1371659.69,COMPLETED,2025-01-23T03:08:00
CSH_CMP_202601398,CMP_202601398,ACC_001057,Z026,ATM_Z026_048,3907.76,COMPLETED,2025-03-18T11:54:00
CSH_CMP_202601399,CMP_202601399,ACC_001587,Z002,ATM_Z002_049,24282.52,COMPLETED,2025-05-18T12:07:00
CSH_CMP_202601400,CMP_202601400,ACC_000002,Z006,ATM_Z006_048,3281.99,COMPLETED,2025-04-07T13:24:00
CSH_CMP_202601401,CMP_202601401,ACC_000328,Z006,ATM_Z006_032,10519.16,COMPLETED,2025-06-26T17:00:00
CSH_CMP_202601402,CMP_202601402,ACC_000331,Z032,ATM_Z032_012,180795.11,COMPLETED,2025-01-11T15:15:00
CSH_CMP_202601403,CMP_202601403,ACC_001231,Z004,ATM_Z004_032,42454.79,COMPLETED,2025-06-15T09:27:00
CSH_CMP_202601404,CMP_202601404,ACC_002287,Z009,ATM_Z009_001,2805.58,COMPLETED,2025-01-24T10:38:00
CSH_CMP_202601405,CMP_202601405,ACC_000782,Z038,ATM_Z038_027,41235.14,COMPLETED,2025-03-22T15:09:00
CSH_CMP_202601406,CMP_202601406,ACC_000331,Z002,ATM_Z002_048,8127.42,COMPLETED,2025-03-08T09:32:00
CSH_CMP_202601407,CMP_202601407,ACC_000470,Z002,ATM_Z002_017,11265.86,COMPLETED,2025-04-19T16:09:00
CSH_CMP_202601408,CMP_202601408,ACC_000267,Z052,ATM_Z052_032,5704.69,COMPLETED,2025-01-31T11:20:00
CSH_CMP_202601409,CMP_202601409,ACC_001027,Z046,ATM_Z046_025,5113.06,COMPLETED,2025-06-05T14:44:00
CSH_CMP_202601410,CMP_202601410,ACC_000058,Z009,ATM_Z009_040,9036.09,COMPLETED,2025-02-14T16:23:00
CSH_CMP_202601411,CMP_202601411,ACC_002297,Z010,ATM_Z010_009,694.11,COMPLETED,2025-06-05T09:11:00
CSH_CMP_202601412,CMP_202601412,ACC_002283,Z009,ATM_Z009_013,1168.76,COMPLETED,2025-03-29T18:40:00
CSH_CMP_202601413,CMP_202601413,ACC_002983,Z017,ATM_Z017_011,16988.24,COMPLETED,2025-01-25T19:51:00
CSH_CMP_202601414,CMP_202601414,ACC_001024,Z046,ATM_Z046_015,29977.36,COMPLETED,2025-05-12T15:14:00
CSH_CMP_202601415,CMP_202601415,ACC_002997,Z004,ATM_Z004_036,18025.42,COMPLETED,2025-03-30T15:49:00
CSH_CMP_202601416,CMP_202601416,ACC_000003,Z009,ATM_Z009_035,10208.18,COMPLETED,2025-02-02T13:21:00
CSH_CMP_202601417,CMP_202601417,ACC_001914,Z002,ATM_Z002_047,89009.93,COMPLETED,2025-04-02T16:59:00
CSH_CMP_202601418,CMP_202601418,ACC_000264,Z050,ATM_Z050_007,10270.61,COMPLETED,2025-04-23T12:41:00
CSH_CMP_202601419,CMP_202601419,ACC_002777,Z068,ATM_Z068_013,300202.5,COMPLETED,2025-06-18T15:26:00
CSH_CMP_202601420,CMP_202601420,ACC_002287,Z009,ATM_Z009_026,10439.78,COMPLETED,2025-03-23T07:53:00
CSH_CMP_202601421,CMP_202601421,ACC_002290,Z015,ATM_Z015_002,1674.1,COMPLETED,2025-02-18T19:31:00
CSH_CMP_202601422,CMP_202601422,ACC_002983,Z045,ATM_Z045_030,3821.55,COMPLETED,2025-05-21T19:10:00
CSH_CMP_202601423,CMP_202601423,ACC_002287,Z050,ATM_Z050_013,94370.58,COMPLETED,2025-06-11T14:13:00
CSH_CMP_202601424,CMP_202601424,ACC_001912,Z049,ATM_Z049_032,232346.76,COMPLETED,2025-04-11T09:20:00
CSH_CMP_202601425,CMP_202601425,ACC_002445,Z009,ATM_Z009_043,59330.59,COMPLETED,2025-05-25T13:35:00
CSH_CMP_202601426,CMP_202601426,ACC_000005,Z009,ATM_Z009_007,36902.37,COMPLETED,2025-02-23T11:12:00
CSH_CMP_202601427,CMP_202601427,ACC_000330,Z009,ATM_Z009_041,30467.78,COMPLETED,2025-05-16T16:49:00
CSH_CMP_202601428,CMP_202601428,ACC_000473,Z046,ATM_Z046_037,7356.59,COMPLETED,2025-06-11T14:45:00
CSH_CMP_202601429,CMP_202601429,ACC_000629,Z004,ATM_Z004_038,239230.42,COMPLETED,2025-03-14T09:22:00
CSH_CMP_202601430,CMP_202601430,ACC_000018,Z050,ATM_Z050_011,118639.24,COMPLETED,2025-02-05T17:55:00
CSH_CMP_202601431,CMP_202601431,ACC_002777,Z056,ATM_Z056_031,591293.3,COMPLETED,2025-05-28T21:05:00
CSH_CMP_202601432,CMP_202601432,ACC_001534,Z001,ATM_Z001_049,535472.18,COMPLETED,2025-04-29T10:24:00
CSH_CMP_202601433,CMP_202601433,ACC_001918,Z009,ATM_Z009_007,5732.78,COMPLETED,2025-06-12T23:09:00
CSH_CMP_202601434,CMP_202601434,ACC_000061,Z015,ATM_Z015_049,19637.41,COMPLETED,2025-04-17T20:28:00
CSH_CMP_202601435,CMP_202601435,ACC_000003,Z016,ATM_Z016_018,38919.47,COMPLETED,2025-02-09T19:58:00
CSH_CMP_202601436,CMP_202601436,ACC_002444,Z002,ATM_Z002_019,14626.0,COMPLETED,2025-04-07T10:45:00
CSH_CMP_202601437,CMP_202601437,ACC_001914,Z002,ATM_Z002_031,4376.01,COMPLETED,2025-03-08T19:28:00
CSH_CMP_202601438,CMP_202601438,ACC_002983,Z004,ATM_Z004_021,16483.32,COMPLETED,2025-05-20T15:24:00
CSH_CMP_202601439,CMP_202601439,ACC_002289,Z015,ATM_Z015_026,9783.07,COMPLETED,2025-05-05T15:55:00
CSH_CMP_202601440,CMP_202601440,ACC_000332,Z033,ATM_Z033_031,12386.93,COMPLETED,2025-02-12T11:54:00
CSH_CMP_202601441,CMP_202601441,ACC_001033,Z046,ATM_Z046_027,5953.24,COMPLETED,2025-02-25T21:09:00
CSH_CMP_202601442,CMP_202601442,ACC_001542,Z002,ATM_Z002_006,652137.48,COMPLETED,2025-02-18T15:28:00
CSH_CMP_202601443,CMP_202601443,ACC_002453,Z011,ATM_Z011_044,85384.83,COMPLETED,2025-02-05T13:17:00
CSH_CMP_202601444,CMP_202601444,ACC_001919,Z009,ATM_Z009_021,46075.92,COMPLETED,2025-05-09T13:16:00
CSH_CMP_202601445,CMP_202601445,ACC_001550,Z002,ATM_Z002_013,22024.22,COMPLETED,2025-01-22T18:50:00
CSH_CMP_202601446,CMP_202601446,ACC_000785,Z047,ATM_Z047_029,9869.44,COMPLETED,2025-06-06T20:37:00
CSH_CMP_202601447,CMP_202601447,ACC_000060,Z009,ATM_Z009_035,8246.82,COMPLETED,2025-05-30T13:52:00
CSH_CMP_202601448,CMP_202601448,ACC_000782,Z051,ATM_Z051_026,1678.71,COMPLETED,2025-06-10T22:43:00
CSH_CMP_202601449,CMP_202601449,ACC_000358,Z002,ATM_Z002_016,25880.63,COMPLETED,2025-05-22T17:11:00
CSH_CMP_202601450,CMP_202601450,ACC_000480,Z046,ATM_Z046_050,56028.32,COMPLETED,2025-02-28T14:33:00
CSH_CMP_202601451,CMP_202601451,ACC_001027,Z006,ATM_Z006_005,18515.93,COMPLETED,2025-02-06T17:57:00
CSH_CMP_202601452,CMP_202601452,ACC_002446,Z002,ATM_Z002_048,574113.15,COMPLETED,2025-05-11T14:33:00
CSH_CMP_202601453,CMP_202601453,ACC_000003,Z016,ATM_Z016_020,34535.62,COMPLETED,2025-02-16T10:53:00
CSH_CMP_202601454,CMP_202601454,ACC_000504,Z002,ATM_Z002_015,49553.38,COMPLETED,2025-04-17T22:52:00
CSH_CMP_202601455,CMP_202601455,ACC_002784,Z068,ATM_Z068_001,39874.66,COMPLETED,2025-04-21T14:44:00
CSH_CMP_202601456,CMP_202601456,ACC_001418,Z004,ATM_Z004_028,1197.46,COMPLETED,2025-06-14T10:36:00
CSH_CMP_202601457,CMP_202601457,ACC_001230,Z003,ATM_Z003_023,3462.78,COMPLETED,2025-05-19T14:42:00
CSH_CMP_202601458,CMP_202601458,ACC_000472,Z004,ATM_Z004_044,13695.76,COMPLETED,2025-05-25T19:05:00
CSH_CMP_202601459,CMP_202601459,ACC_000786,Z051,ATM_Z051_015,43695.77,COMPLETED,2025-04-23T16:52:00
CSH_CMP_202601460,CMP_202601460,ACC_002983,Z026,ATM_Z026_019,34410.25,COMPLETED,2025-01-14T15:36:00
CSH_CMP_202601461,CMP_202601461,ACC_000006,Z009,ATM_Z009_010,75136.89,COMPLETED,2025-05-04T10:14:00
CSH_CMP_202601462,CMP_202601462,ACC_000921,Z068,ATM_Z068_007,616092.83,COMPLETED,2025-04-02T11:57:00
CSH_CMP_202601463,CMP_202601463,ACC_001308,Z046,ATM_Z046_049,24164.48,COMPLETED,2025-02-02T12:13:00
CSH_CMP_202601464,CMP_202601464,ACC_002785,Z056,ATM_Z056_014,141993.54,COMPLETED,2025-05-07T06:02:00
CSH_CMP_202601465,CMP_202601465,ACC_001532,Z075,ATM_Z075_031,145681.11,COMPLETED,2025-01-27T15:51:00
CSH_CMP_202601466,CMP_202601466,ACC_000264,Z068,ATM_Z068_026,9711.71,COMPLETED,2025-01-03T18:47:00
CSH_CMP_202601467,CMP_202601467,ACC_000783,Z051,ATM_Z051_029,4827.2,COMPLETED,2025-02-23T17:03:00
CSH_CMP_202601468,CMP_202601468,ACC_000267,Z052,ATM_Z052_028,6218.89,COMPLETED,2025-04-07T17:14:00
CSH_CMP_202601469,CMP_202601469,ACC_001541,Z001,ATM_Z001_001,4114.36,COMPLETED,2025-05-09T20:16:00
CSH_CMP_202601470,CMP_202601470,ACC_000472,Z004,ATM_Z004_022,91558.42,COMPLETED,2025-03-05T19:16:00
CSH_CMP_202601471,CMP_202601471,ACC_001288,Z003,ATM_Z003_016,26744.29,COMPLETED,2025-02-03T13:33:00
CSH_CMP_202601472,CMP_202601472,ACC_001457,Z035,ATM_Z035_001,210924.83,COMPLETED,2025-02-10T19:28:00
CSH_CMP_202601473,CMP_202601473,ACC_000335,Z075,ATM_Z075_018,15204.27,COMPLETED,2025-06-03T20:23:00
CSH_CMP_202601474,CMP_202601474,ACC_002443,Z002,ATM_Z002_022,518231.18,COMPLETED,2025-04-17T15:57:00
CSH_CMP_202601475,CMP_202601475,ACC_001912,Z001,ATM_Z001_031,3238.14,COMPLETED,2025-03-01T19:30:00
CSH_CMP_202601476,CMP_202601476,ACC_002778,Z068,ATM_Z068_033,233671.4,COMPLETED,2025-01-27T14:43:00
CSH_CMP_202601477,CMP_202601477,ACC_001229,Z075,ATM_Z075_011,3146.92,COMPLETED,2025-04-16T13:55:00
CSH_CMP_202601478,CMP_202601478,ACC_002778,Z042,ATM_Z042_047,94231.56,COMPLETED,2025-06-09T12:29:00
CSH_CMP_202601479,CMP_202601479,ACC_002401,Z015,ATM_Z015_008,3034.9,COMPLETED,2025-03-27T16:11:00
CSH_CMP_202601480,CMP_202601480,ACC_001540,Z001,ATM_Z001_047,25465.19,COMPLETED,2025-05-25T11:09:00
CSH_CMP_202601481,CMP_202601481,ACC_000472,Z006,ATM_Z006_029,103207.84,COMPLETED,2025-04-05T17:45:00
CSH_CMP_202601482,CMP_202601482,ACC_002566,Z011,ATM_Z011_030,10076.05,COMPLETED,2025-05-30T15:49:00
CSH_CMP_202601483,CMP_202601483,ACC_002983,Z004,ATM_Z004_027,15757.34,COMPLETED,2025-03-08T19:47:00
CSH_CMP_202601484,CMP_202601484,ACC_002287,Z042,ATM_Z042_013,19878.77,COMPLETED,2025-04-25T15:10:00
CSH_CMP_202601485,CMP_202601485,ACC_001912,Z002,ATM_Z002_050,7302.18,COMPLETED,2025-04-01T14:01:00
CSH_CMP_202601486,CMP_202601486,ACC_000022,Z009,ATM_Z009_001,3854.87,COMPLETED,2025-02-09T20:34:00
CSH_CMP_202601487,CMP_202601487,ACC_001076,Z006,ATM_Z006_020,6076.0,COMPLETED,2025-06-28T18:16:00
CSH_CMP_202601488,CMP_202601488,ACC_000410,Z075,ATM_Z075_016,4429.42,COMPLETED,2025-06-13T16:35:00
CSH_CMP_202601489,CMP_202601489,ACC_000475,Z002,ATM_Z002_015,7232.5,COMPLETED,2025-02-27T10:49:00
CSH_CMP_202601490,CMP_202601490,ACC_002293,Z010,ATM_Z010_015,8088.92,COMPLETED,2025-03-13T13:19:00
CSH_CMP_202601491,CMP_202601491,ACC_000787,Z067,ATM_Z067_003,46794.34,COMPLETED,2025-05-09T21:17:00
CSH_CMP_202601492,CMP_202601492,ACC_000797,Z003,ATM_Z003_019,26889.14,COMPLETED,2025-02-17T14:23:00
CSH_CMP_202601493,CMP_202601493,ACC_000782,Z038,ATM_Z038_043,26569.75,COMPLETED,2025-02-04T13:00:00
CSH_CMP_202601494,CMP_202601494,ACC_000783,Z075,ATM_Z075_045,9979.6,COMPLETED,2025-04-04T16:12:00
CSH_CMP_202601495,CMP_202601495,ACC_001534,Z007,ATM_Z007_021,2038.23,COMPLETED,2025-06-17T15:36:00
CSH_CMP_202601496,CMP_202601496,ACC_001025,Z046,ATM_Z046_005,6223.8,COMPLETED,2025-04-09T05:20:00
CSH_CMP_202601497,CMP_202601497,ACC_002777,Z056,ATM_Z056_050,1993.12,COMPLETED,2025-02-20T15:48:00
CSH_CMP_202601498,CMP_202601498,ACC_002771,Z001,ATM_Z001_007,178087.63,COMPLETED,2025-02-06T09:28:00
CSH_CMP_202601499,CMP_202601499,ACC_000472,Z004,ATM_Z004_039,16725.41,COMPLETED,2025-05-30T14:02:00
CSH_CMP_202601500,CMP_202601500,ACC_002983,Z045,ATM_Z045_021,35649.9,COMPLETED,2025-04-25T14:40:00
CSH_CMP_202601501,CMP_202601501,ACC_001534,Z001,ATM_Z001_008,14623.9,COMPLETED,2025-03-26T19:09:00
CSH_CMP_202601502,CMP_202601502,ACC_002290,Z010,ATM_Z010_002,11952.69,COMPLETED,2025-03-28T16:13:00
CSH_CMP_202601503,CMP_202601503,ACC_002983,Z026,ATM_Z026_040,42502.62,COMPLETED,2025-02-11T23:49:00
CSH_CMP_202601504,CMP_202601504,ACC_001534,Z002,ATM_Z002_001,12902.54,COMPLETED,2025-05-30T15:10:00
CSH_CMP_202601505,CMP_202601505,ACC_002354,Z068,ATM_Z068_016,223225.82,COMPLETED,2025-01-01T12:43:00
CSH_CMP_202601506,CMP_202601506,ACC_003040,Z026,ATM_Z026_013,20009.04,COMPLETED,2025-06-16T17:46:00
CSH_CMP_202601507,CMP_202601507,ACC_002470,Z071,ATM_Z071_032,331442.56,COMPLETED,2025-02-27T09:10:00
CSH_CMP_202601508,CMP_202601508,ACC_001323,Z006,ATM_Z006_003,10060.56,COMPLETED,2025-02-17T18:44:00
CSH_CMP_202601509,CMP_202601509,ACC_001534,Z001,ATM_Z001_034,279645.82,COMPLETED,2025-03-11T17:02:00
CSH_CMP_202601510,CMP_202601510,ACC_000783,Z003,ATM_Z003_010,9447.19,COMPLETED,2025-05-11T11:24:00
CSH_CMP_202601511,CMP_202601511,ACC_001230,Z003,ATM_Z003_022,88956.85,COMPLETED,2025-02-05T15:13:00
CSH_CMP_202601512,CMP_202601512,ACC_002228,Z017,ATM_Z017_050,3934.03,COMPLETED,2025-01-09T12:53:00
CSH_CMP_202601513,CMP_202601513,ACC_000782,Z003,ATM_Z003_030,2677.74,COMPLETED,2025-03-13T16:20:00
CSH_CMP_202601514,CMP_202601514,ACC_002777,Z056,ATM_Z056_049,906652.1,COMPLETED,2025-04-19T09:51:00
CSH_CMP_202601515,CMP_202601515,ACC_000003,Z009,ATM_Z009_031,43513.28,COMPLETED,2025-01-21T11:09:00
CSH_CMP_202601516,CMP_202601516,ACC_002289,Z015,ATM_Z015_009,0.0,FROZEN,2025-06-14T22:27:00
CSH_CMP_202601517,CMP_202601517,ACC_000782,Z051,ATM_Z051_015,4823.26,COMPLETED,2025-04-26T22:45:00
CSH_CMP_202601518,CMP_202601518,ACC_002289,Z010,ATM_Z010_012,10304.41,COMPLETED,2025-05-16T02:13:00
CSH_CMP_202601519,CMP_202601519,ACC_002444,Z009,ATM_Z009_033,143659.66,COMPLETED,2025-04-29T17:36:00
CSH_CMP_202601520,CMP_202601520,ACC_002453,Z011,ATM_Z011_034,14532.6,COMPLETED,2025-05-02T16:10:00
CSH_CMP_202601521,CMP_202601521,ACC_000782,Z003,ATM_Z003_034,24806.26,COMPLETED,2025-06-15T19:25:00
CSH_CMP_202601522,CMP_202601522,ACC_002227,Z017,ATM_Z017_015,491915.63,COMPLETED,2025-05-26T07:49:00
CSH_CMP_202601523,CMP_202601523,ACC_002784,Z042,ATM_Z042_008,234778.63,COMPLETED,2025-06-08T19:35:00
CSH_CMP_202601524,CMP_202601524,ACC_002291,Z015,ATM_Z015_009,3472.65,COMPLETED,2025-04-23T15:04:00
CSH_CMP_202601525,CMP_202601525,ACC_000003,Z009,ATM_Z009_021,16148.45,COMPLETED,2025-06-15T18:58:00
CSH_CMP_202601526,CMP_202601526,ACC_002221,Z002,ATM_Z002_028,4945.02,COMPLETED,2025-03-06T13:24:00
CSH_CMP_202601527,CMP_202601527,ACC_000782,Z038,ATM_Z038_047,1914.81,COMPLETED,2025-06-08T09:56:00
CSH_CMP_202601528,CMP_202601528,ACC_002904,Z011,ATM_Z011_017,40537.03,COMPLETED,2025-03-27T10:57:00
CSH_CMP_202601529,CMP_202601529,ACC_001083,Z009,ATM_Z009_039,3611.14,COMPLETED,2025-01-20T20:17:00
CSH_CMP_202601530,CMP_202601530,ACC_002775,Z011,ATM_Z011_048,4783.22,COMPLETED,2025-05-02T16:36:00
CSH_CMP_202601531,CMP_202601531,ACC_000002,Z016,ATM_Z016_042,25646.72,COMPLETED,2025-03-31T03:11:00
CSH_CMP_202601532,CMP_202601532,ACC_001912,Z002,ATM_Z002_043,7827.92,COMPLETED,2025-04-09T07:53:00
CSH_CMP_202601533,CMP_202601533,ACC_002983,Z008,ATM_Z008_042,14070.68,COMPLETED,2025-05-27T11:14:00
CSH_CMP_202601534,CMP_202601534,ACC_001023,Z046,ATM_Z046_020,5708.85,COMPLETED,2025-02-07T12:47:00
CSH_CMP_202601535,CMP_202601535,ACC_002777,Z008,ATM_Z008_048,491562.86,COMPLETED,2025-01-24T14:42:00
CSH_CMP_202601536,CMP_202601536,ACC_002223,Z050,ATM_Z050_039,889.21,COMPLETED,2025-06-04T13:11:00
CSH_CMP_202601537,CMP_202601537,ACC_002443,Z009,ATM_Z009_009,26832.89,COMPLETED,2025-03-16T19:52:00
CSH_CMP_202601538,CMP_202601538,ACC_001943,Z049,ATM_Z049_005,219808.53,COMPLETED,2025-06-28T08:01:00
CSH_CMP_202601539,CMP_202601539,ACC_000784,Z038,ATM_Z038_005,5560.63,COMPLETED,2025-01-22T07:01:00
CSH_CMP_202601540,CMP_202601540,ACC_002295,Z015,ATM_Z015_010,15731.08,COMPLETED,2025-04-16T14:05:00
CSH_CMP_202601541,CMP_202601541,ACC_000333,Z002,ATM_Z002_034,78260.86,COMPLETED,2025-02-03T10:42:00
CSH_CMP_202601542,CMP_202601542,ACC_001914,Z049,ATM_Z049_048,22986.42,COMPLETED,2025-04-06T19:00:00
CSH_CMP_202601543,CMP_202601543,ACC_001243,Z075,ATM_Z075_042,156254.64,COMPLETED,2025-03-12T12:42:00
CSH_CMP_202601544,CMP_202601544,ACC_000003,Z009,ATM_Z009_017,31808.16,COMPLETED,2025-01-03T19:50:00
CSH_CMP_202601545,CMP_202601545,ACC_001229,Z004,ATM_Z004_025,39143.64,COMPLETED,2025-05-31T16:25:00
CSH_CMP_202601546,CMP_202601546,ACC_000393,Z010,ATM_Z010_013,120529.65,COMPLETED,2025-04-10T12:59:00
CSH_CMP_202601547,CMP_202601547,ACC_001229,Z035,ATM_Z035_014,6043.79,COMPLETED,2025-02-09T07:57:00
CSH_CMP_202601548,CMP_202601548,ACC_001256,Z004,ATM_Z004_011,22026.34,COMPLETED,2025-05-21T08:46:00
CSH_CMP_202601549,CMP_202601549,ACC_001912,Z049,ATM_Z049_014,377977.25,COMPLETED,2025-04-01T10:51:00
CSH_CMP_202601550,CMP_202601550,ACC_001913,Z009,ATM_Z009_028,26402.66,COMPLETED,2025-05-15T11:07:00
CSH_CMP_202601551,CMP_202601551,ACC_000332,Z009,ATM_Z009_003,9692.21,COMPLETED,2025-03-28T16:48:00
CSH_CMP_202601552,CMP_202601552,ACC_002988,Z050,ATM_Z050_020,46234.73,COMPLETED,2025-03-24T10:41:00
CSH_CMP_202601553,CMP_202601553,ACC_002983,Z017,ATM_Z017_024,4697.11,COMPLETED,2025-04-15T12:22:00
CSH_CMP_202601554,CMP_202601554,ACC_002985,Z017,ATM_Z017_050,30168.44,COMPLETED,2025-06-06T15:09:00
CSH_CMP_202601555,CMP_202601555,ACC_002339,Z015,ATM_Z015_028,12104.38,COMPLETED,2025-04-30T17:42:00
CSH_CMP_202601556,CMP_202601556,ACC_002777,Z068,ATM_Z068_001,72694.0,COMPLETED,2025-01-07T16:52:00
CSH_CMP_202601557,CMP_202601557,ACC_000335,Z009,ATM_Z009_012,255053.48,COMPLETED,2025-03-13T15:01:00
CSH_CMP_202601558,CMP_202601558,ACC_002545,Z010,ATM_Z010_028,84693.04,COMPLETED,2025-04-02T04:24:00
CSH_CMP_202601559,CMP_202601559,ACC_001262,Z004,ATM_Z004_043,1964.2,COMPLETED,2025-04-28T09:55:00
CSH_CMP_202601560,CMP_202601560,ACC_000002,Z016,ATM_Z016_024,177421.93,COMPLETED,2025-03-19T11:15:00
CSH_CMP_202601561,CMP_202601561,ACC_000332,Z032,ATM_Z032_025,117899.51,COMPLETED,2025-06-08T21:28:00
CSH_CMP_202601562,CMP_202601562,ACC_001534,Z001,ATM_Z001_008,2523876.82,COMPLETED,2025-04-26T22:43:00
CSH_CMP_202601563,CMP_202601563,ACC_000473,Z004,ATM_Z004_024,28771.65,COMPLETED,2025-01-22T16:13:00
CSH_CMP_202601564,CMP_202601564,ACC_001534,Z002,ATM_Z002_022,159886.41,COMPLETED,2025-04-15T09:24:00
CSH_CMP_202601565,CMP_202601565,ACC_002223,Z017,ATM_Z017_021,11280.13,COMPLETED,2025-04-13T15:03:00
CSH_CMP_202601566,CMP_202601566,ACC_002289,Z015,ATM_Z015_002,3027.12,COMPLETED,2025-05-04T15:13:00
CSH_CMP_202601567,CMP_202601567,ACC_002223,Z017,ATM_Z017_028,1092.63,COMPLETED,2025-03-25T21:23:00
