cashout_id,complaint_id,final_account,zone_id,location_id,amount_cashed_out,status,event_timestamp
CSH_CMP_202608292,CMP_202608292,ACC_001912,Z004,ATM_Z004_022,337797.54,COMPLETED,2025-06-09T11:37:00
CSH_CMP_202608293,CMP_202608293,ACC_004113,Z012,ATM_Z012_005,5414.1,COMPLETED,2025-06-01T16:21:00
CSH_CMP_202608294,CMP_202608294,ACC_017398,Z013,ATM_Z013_030,105702.78,COMPLETED,2025-06-15T18:45:00
CSH_CMP_202608295,CMP_202608295,ACC_015020,Z014,ATM_Z014_007,9294.09,COMPLETED,2025-01-15T16:50:00
CSH_CMP_202608296,CMP_202608296,ACC_011097,Z008,ATM_Z008_045,199666.38,COMPLETED,2025-06-18T16:27:00
CSH_CMP_202608297,CMP_202608297,ACC_009030,Z019,ATM_Z019_036,1336.72,COMPLETED,2025-04-03T15:08:00
CSH_CMP_202608298,CMP_202608298,ACC_022134,Z007,ATM_Z007_001,731665.96,COMPLETED,2025-02-12T16:13:00
CSH_CMP_202608299,CMP_202608299,ACC_013894,Z016,ATM_Z016_005,9282.61,COMPLETED,2025-05-14T15:04:00
CSH_CMP_202608300,CMP_202608300,ACC_005202,Z004,ATM_Z004_001,6719.08,COMPLETED,2025-05-23T09:53:00
CSH_CMP_202608301,CMP_202608301,ACC_013469,Z003,ATM_Z003_006,42817.38,COMPLETED,2025-01-20T07:59:00
CSH_CMP_202608302,CMP_202608302,ACC_002983,Z004,ATM_Z004_048,48551.9,COMPLETED,2025-02-16T16:01:00
CSH_CMP_202608303,CMP_202608303,ACC_013718,Z013,ATM_Z013_027,2713.76,COMPLETED,2025-02-01T08:18:00
CSH_CMP_202608304,CMP_202608304,ACC_011867,Z005,ATM_Z005_005,48026.36,COMPLETED,2025-03-05T16:38:00
CSH_CMP_202608305,CMP_202608305,ACC_012196,Z004,ATM_Z004_034,368473.07,COMPLETED,2025-01-04T12:47:00
CSH_CMP_202608306,CMP_202608306,ACC_000060,Z009,ATM_Z009_039,17081.81,COMPLETED,2025-01-05T21:11:00
CSH_CMP_202608307,CMP_202608307,ACC_013894,Z016,ATM_Z016_033,12137.17,COMPLETED,2025-03-23T07:24:00
CSH_CMP_202608308,CMP_202608308,ACC_006438,Z005,ATM_Z005_045,4469.26,COMPLETED,2025-05-27T19:06:00
CSH_CMP_202608309,CMP_202608309,ACC_019024,Z055,ATM_Z055_006,27588.93,COMPLETED,2025-05-05T18:05:00
CSH_CMP_202608310,CMP_202608310,ACC_013178,Z026,ATM_Z026_014,789420.6,COMPLETED,2025-04-28T07:06:00
CSH_CMP_202608311,CMP_202608311,ACC_016926,Z073,ATM_Z073_014,15394.14,COMPLETED,2025-03-02T19:49:00
CSH_CMP_202608312,CMP_202608312,ACC_002479,Z019,ATM_Z019_003,52057.53,COMPLETED,2025-04-30T13:07:00
CSH_CMP_202608313,CMP_202608313,ACC_017768,Z004,ATM_Z004_037,191798.3,COMPLETED,2025-05-07T17:20:00
CSH_CMP_202608314,CMP_202608314,ACC_021399,Z036,ATM_Z036_025,13126.09,COMPLETED,2025-02-02T15:05:00
CSH_CMP_202608315,CMP_202608315,ACC_000330,Z010,ATM_Z010_014,65711.94,COMPLETED,2025-04-28T10:49:00
CSH_CMP_202608316,CMP_202608316,ACC_005537,Z014,ATM_Z014_046,32551.38,COMPLETED,2025-04-12T14:59:00
CSH_CMP_202608317,CMP_202608317,ACC_022465,Z007,ATM_Z007_021,19039.23,COMPLETED,2025-03-12T09:08:00
CSH_CMP_202608318,CMP_202608318,ACC_020799,Z010,ATM_Z010_049,421650.99,COMPLETED,2025-05-22T13:01:00
CSH_CMP_202608319,CMP_202608319,ACC_022708,Z003,ATM_Z003_006,36503.44,COMPLETED,2025-02-27T12:48:00
CSH_CMP_202608320,CMP_202608320,ACC_006798,Z009,ATM_Z009_033,9457.99,COMPLETED,2025-04-04T16:28:00
CSH_CMP_202608321,CMP_202608321,ACC_009879,Z023,ATM_Z023_005,15522.51,COMPLETED,2025-04-21T16:53:00
CSH_CMP_202608322,CMP_202608322,ACC_000121,Z009,ATM_Z009_007,4611.61,COMPLETED,2025-01-30T12:07:00
CSH_CMP_202608323,CMP_202608323,ACC_022578,Z015,ATM_Z015_014,85450.2,COMPLETED,2025-03-03T11:01:00
CSH_CMP_202608324,CMP_202608324,ACC_012978,Z010,ATM_Z010_034,125668.74,COMPLETED,2025-06-11T19:54:00
CSH_CMP_202608325,CMP_202608325,ACC_018318,Z026,ATM_Z026_001,7678.77,COMPLETED,2025-05-29T14:40:00
CSH_CMP_202608326,CMP_202608326,ACC_004890,Z010,ATM_Z010_003,31835.09,COMPLETED,2025-01-24T11:35:00
CSH_CMP_202608327,CMP_202608327,ACC_002445,Z002,ATM_Z002_047,54057.23,COMPLETED,2025-04-25T11:07:00
CSH_CMP_202608328,CMP_202608328,ACC_013178,Z004,ATM_Z004_002,275612.52,COMPLETED,2025-02-07T17:23:00
CSH_CMP_202608329,CMP_202608329,ACC_012894,Z013,ATM_Z013_044,29809.12,COMPLETED,2025-03-08T18:47:00
CSH_CMP_202608330,CMP_202608330,ACC_010473,Z032,ATM_Z032_018,219856.64,COMPLETED,2025-05-26T21:26:00
CSH_CMP_202608331,CMP_202608331,ACC_016816,Z025,ATM_Z025_020,84651.09,COMPLETED,2025-04-08T13:40:00
CSH_CMP_202608332,CMP_202608332,ACC_020799,Z010,ATM_Z010_021,418958.53,COMPLETED,2025-04-06T10:07:00
CSH_CMP_202608333,CMP_202608333,ACC_012916,Z013,ATM_Z013_036,96146.07,COMPLETED,2025-01-18T13:40:00
CSH_CMP_202608334,CMP_202608334,ACC_021997,Z020,ATM_Z020_013,4894.16,COMPLETED,2025-06-24T16:16:00
CSH_CMP_202608335,CMP_202608335,ACC_014263,Z003,ATM_Z003_028,64983.02,COMPLETED,2025-03-29T17:23:00
CSH_CMP_202608336,CMP_202608336,ACC_014487,Z058,ATM_Z058_048,842494.72,COMPLETED,2025-02-19T15:27:00
CSH_CMP_202608337,CMP_202608337,ACC_004691,Z061,ATM_Z061_041,33064.22,COMPLETED,2025-03-15T19:15:00
CSH_CMP_202608338,CMP_202608338,ACC_006797,Z001,ATM_Z001_008,84054.33,COMPLETED,2025-03-27T12:38:00
CSH_CMP_202608339,CMP_202608339,ACC_017561,Z015,ATM_Z015_048,76623.83,COMPLETED,2025-03-28T05:30:00
CSH_CMP_202608340,CMP_202608340,ACC_002482,Z009,ATM_Z009_042,160088.82,COMPLETED,2025-05-09T15:17:00
CSH_CMP_202608341,CMP_202608341,ACC_019168,Z016,ATM_Z016_009,7352.38,COMPLETED,2025-02-06T21:22:00
CSH_CMP_202608342,CMP_202608342,ACC_019027,Z001,ATM_Z001_020,5498.6,COMPLETED,2025-04-14T17:57:00
CSH_CMP_202608343,CMP_202608343,ACC_014696,Z007,ATM_Z007_008,51512.07,COMPLETED,2025-06-26T12:02:00
CSH_CMP_202608344,CMP_202608344,ACC_000333,Z075,ATM_Z075_013,12179.74,COMPLETED,2025-02-23T13:00:00
CSH_CMP_202608345,CMP_202608345,ACC_016418,Z002,ATM_Z002_049,12437.5,COMPLETED,2025-03-22T16:49:00
CSH_CMP_202608346,CMP_202608346,ACC_003040,Z045,ATM_Z045_024,6541.38,COMPLETED,2025-01-12T17:41:00
CSH_CMP_202608347,CMP_202608347,ACC_003075,Z010,ATM_Z010_021,5378.56,COMPLETED,2025-04-02T15:24:00
CSH_CMP_202608348,CMP_202608348,ACC_022573,Z004,ATM_Z004_032,129019.89,COMPLETED,2025-04-06T22:07:00
CSH_CMP_202608349,CMP_202608349,ACC_020970,Z065,ATM_Z065_020,6994.23,COMPLETED,2025-05-24T14:26:00
CSH_CMP_202608350,CMP_202608350,ACC_003854,Z073,ATM_Z073_008,0.0,FROZEN,2025-06-12T10:44:00
CSH_CMP_202608351,CMP_202608351,ACC_007986,Z004,ATM_Z004_028,891186.5,COMPLETED,2025-01-19T11:04:00
CSH_CMP_202608352,CMP_202608352,ACC_011978,Z007,ATM_Z007_036,16719.03,COMPLETED,2025-01-14T17:04:00
CSH_CMP_202608353,CMP_202608353,ACC_020799,Z004,ATM_Z004_022,92082.89,COMPLETED,2025-04-28T17:31:00
CSH_CMP_202608354,CMP_202608354,ACC_007939,Z001,ATM_Z001_021,15210.31,COMPLETED,2025-04-29T20:54:00
CSH_CMP_202608355,CMP_202608355,ACC_021240,Z044,ATM_Z044_025,11516.25,COMPLETED,2025-03-20T13:44:00
CSH_CMP_202608356,CMP_202608356,ACC_003042,Z012,ATM_Z012_020,37727.72,COMPLETED,2025-06-25T17:34:00
CSH_CMP_202608357,CMP_202608357,ACC_007995,Z041,ATM_Z041_038,375261.29,COMPLETED,2025-03-13T01:47:00
CSH_CMP_202608358,CMP_202608358,ACC_015175,Z014,ATM_Z014_047,364609.83,COMPLETED,2025-03-11T17:31:00
CSH_CMP_202608359,CMP_202608359,ACC_007442,Z016,ATM_Z016_022,68487.32,COMPLETED,2025-02-24T12:29:00
CSH_CMP_202608360,CMP_202608360,ACC_019487,Z042,ATM_Z042_050,4754.09,COMPLETED,2025-03-11T13:42:00
CSH_CMP_202608361,CMP_202608361,ACC_009031,Z006,ATM_Z006_024,46996.71,COMPLETED,2025-02-14T13:32:00
CSH_CMP_202608362,CMP_202608362,ACC_003472,Z006,ATM_Z006_017,16387.72,COMPLETED,2025-02-14T14:06:00
CSH_CMP_202608363,CMP_202608363,ACC_007798,Z002,ATM_Z002_005,201589.88,COMPLETED,2025-01-10T07:36:00
CSH_CMP_202608364,CMP_202608364,ACC_002777,Z009,ATM_Z009_039,101486.38,COMPLETED,2025-03-03T11:05:00
CSH_CMP_202608365,CMP_202608365,ACC_002312,Z010,ATM_Z010_004,5714.33,COMPLETED,2025-05-29T12:40:00
CSH_CMP_202608366,CMP_202608366,ACC_019027,Z055,ATM_Z055_033,6346.94,COMPLETED,2025-02-16T19:33:00
CSH_CMP_202608367,CMP_202608367,ACC_003043,Z012,ATM_Z012_027,19989.59,COMPLETED,2025-06-08T18:45:00
CSH_CMP_202608368,CMP_202608368,ACC_020800,Z002,ATM_Z002_028,255753.24,COMPLETED,2025-01-16T19:16:00
CSH_CMP_202608369,CMP_202608369,ACC_006313,Z008,ATM_Z008_003,5443.89,COMPLETED,2025-02-22T11:13:00
CSH_CMP_202608370,CMP_202608370,ACC_022570,Z004,ATM_Z004_033,106137.73,COMPLETED,2025-01-29T21:58:00
CSH_CMP_202608371,CMP_202608371,ACC_007122,Z005,ATM_Z005_002,260758.61,COMPLETED,2025-05-20T15:25:00
CSH_CMP_202608372,CMP_202608372,ACC_019070,Z055,ATM_Z055_010,48500.51,COMPLETED,2025-03-16T13:37:00
CSH_CMP_202608373,CMP_202608373,ACC_008480,Z071,ATM_Z071_039,573.86,COMPLETED,2025-02-28T10:16:00
CSH_CMP_202608374,CMP_202608374,ACC_018319,Z007,ATM_Z007_013,49487.42,COMPLETED,2025-03-25T18:32:00
CSH_CMP_202608375,CMP_202608375,ACC_011979,Z007,ATM_Z007_046,6125.39,COMPLETED,2025-02-16T11:03:00
CSH_CMP_202608376,CMP_202608376,ACC_023138,Z075,ATM_Z075_045,8118.89,COMPLETED,2025-06-30T18:28:00
CSH_CMP_202608377,CMP_202608377,ACC_004887,Z010,ATM_Z010_050,3542.76,COMPLETED,2025-01-16T18:57:00
CSH_CMP_202608378,CMP_202608378,ACC_004118,Z001,ATM_Z001_002,10162.58,COMPLETED,2025-04-20T17:44:00
CSH_CMP_202608379,CMP_202608379,ACC_016466,Z013,ATM_Z013_044,13705.93,COMPLETED,2025-03-16T00:23:00
CSH_CMP_202608380,CMP_202608380,ACC_008249,Z015,ATM_Z015_024,152584.91,COMPLETED,2025-06-29T14:13:00
CSH_CMP_202608381,CMP_202608381,ACC_017706,Z004,ATM_Z004_011,56801.95,COMPLETED,2025-04-20T18:41:00
CSH_CMP_202608382,CMP_202608382,ACC_006796,Z041,ATM_Z041_015,16453.67,COMPLETED,2025-05-16T14:21:00
CSH_CMP_202608383,CMP_202608383,ACC_012977,Z008,ATM_Z008_030,83526.93,COMPLETED,2025-06-30T14:37:00
CSH_CMP_202608384,CMP_202608384,ACC_016696,Z015,ATM_Z015_013,1418.15,COMPLETED,2025-01-15T23:58:00
CSH_CMP_202608385,CMP_202608385,ACC_002289,Z010,ATM_Z010_014,1274.95,COMPLETED,2025-03-07T16:14:00
CSH_CMP_202608386,CMP_202608386,ACC_010732,Z025,ATM_Z025_017,56483.44,COMPLETED,2025-05-24T06:46:00
CSH_CMP_202608387,CMP_202608387,ACC_017706,Z046,ATM_Z046_050,164939.34,COMPLETED,2025-06-03T18:35:00
CSH_CMP_202608388,CMP_202608388,ACC_016926,Z005,ATM_Z005_010,6136.05,COMPLETED,2025-04-03T17:09:00
CSH_CMP_202608389,CMP_202608389,ACC_020626,Z009,ATM_Z009_007,22964.02,COMPLETED,2025-02-22T18:32:00
CSH_CMP_202608390,CMP_202608390,ACC_019902,Z071,ATM_Z071_003,86034.31,COMPLETED,2025-01-25T15:20:00
CSH_CMP_202608391,CMP_202608391,ACC_006438,Z005,ATM_Z005_004,79958.42,COMPLETED,2025-01-31T13:47:00
CSH_CMP_202608392,CMP_202608392,ACC_021139,Z065,ATM_Z065_045,6219.34,COMPLETED,2025-03-15T11:04:00
CSH_CMP_202608393,CMP_202608393,ACC_020978,Z065,ATM_Z065_047,5193.3,COMPLETED,2025-01-29T22:19:00
CSH_CMP_202608394,CMP_202608394,ACC_014485,Z005,ATM_Z005_012,179727.36,COMPLETED,2025-03-19T09:32:00
CSH_CMP_202608395,CMP_202608395,ACC_019053,Z055,ATM_Z055_004,15254.83,COMPLETED,2025-06-26T15:08:00
CSH_CMP_202608396,CMP_202608396,ACC_023158,Z002,ATM_Z002_028,33078.22,COMPLETED,2025-06-15T11:00:00
CSH_CMP_202608397,CMP_202608397,ACC_002444,Z011,ATM_Z011_004,105403.53,COMPLETED,2025-06-04T19:46:00
CSH_CMP_202608398,CMP_202608398,ACC_012978,Z008,ATM_Z008_039,98093.6,COMPLETED,2025-02-06T16:11:00
CSH_CMP_202608399,CMP_202608399,ACC_019276,Z069,ATM_Z069_009,4797.63,COMPLETED,2025-01-22T14:59:00
CSH_CMP_202608400,CMP_202608400,ACC_016392,Z033,ATM_Z033_023,2540.06,COMPLETED,2025-01-19T12:05:00
CSH_CMP_202608401,CMP_202608401,ACC_021894,Z030,ATM_Z030_014,6212.86,COMPLETED,2025-05-08T11:06:00
CSH_CMP_202608402,CMP_202608402,ACC_000331,Z010,ATM_Z010_012,9740.3,COMPLETED,2025-01-29T13:05:00
CSH_CMP_202608403,CMP_202608403,ACC_010732,Z001,ATM_Z001_047,1841.48,COMPLETED,2025-02-16T16:45:00
CSH_CMP_202608404,CMP_202608404,ACC_013894,Z015,ATM_Z015_022,4223.93,COMPLETED,2025-02-09T00:23:00
CSH_CMP_202608405,CMP_202608405,ACC_008246,Z002,ATM_Z002_007,3016136.97,COMPLETED,2025-04-03T15:10:00
CSH_CMP_202608406,CMP_202608406,ACC_010372,Z005,ATM_Z005_005,100657.16,COMPLETED,2025-05-28T19:50:00
CSH_CMP_202608407,CMP_202608407,ACC_011978,Z007,ATM_Z007_039,14969.58,COMPLETED,2025-02-25T13:19:00
CSH_CMP_202608408,CMP_202608408,ACC_008829,Z016,ATM_Z016_010,31907.53,COMPLETED,2025-06-16T17:11:00
CSH_CMP_202608409,CMP_202608409,ACC_003324,Z013,ATM_Z013_018,22146.37,COMPLETED,2025-04-06T16:04:00
CSH_CMP_202608410,CMP_202608410,ACC_000013,Z009,ATM_Z009_008,14184.92,COMPLETED,2025-01-28T18:39:00
CSH_CMP_202608411,CMP_202608411,ACC_016814,Z021,ATM_Z021_041,9923.02,COMPLETED,2025-03-24T16:36:00
CSH_CMP_202608412,CMP_202608412,ACC_016458,Z002,ATM_Z002_016,5184.9,COMPLETED,2025-02-02T12:00:00
CSH_CMP_202608413,CMP_202608413,ACC_004889,Z026,ATM_Z026_023,27228.29,COMPLETED,2025-04-24T14:13:00
CSH_CMP_202608414,CMP_202608414,ACC_009876,Z004,ATM_Z004_010,153089.26,COMPLETED,2025-03-19T17:14:00
CSH_CMP_202608415,CMP_202608415,ACC_001230,Z003,ATM_Z003_006,24165.12,COMPLETED,2025-05-09T19:26:00
CSH_CMP_202608416,CMP_202608416,ACC_023939,Z056,ATM_Z056_046,6361.65,COMPLETED,2025-06-08T15:48:00
CSH_CMP_202608417,CMP_202608417,ACC_013285,Z003,ATM_Z003_007,422395.98,COMPLETED,2025-01-29T15:46:00
CSH_CMP_202608418,CMP_202608418,ACC_003043,Z012,ATM_Z012_027,57680.58,COMPLETED,2025-04-04T13:32:00
CSH_CMP_202608419,CMP_202608419,ACC_007132,Z009,ATM_Z009_018,240238.56,COMPLETED,2025-06-19T22:17:00
CSH_CMP_202608420,CMP_202608420,ACC_014491,Z058,ATM_Z058_045,447090.8,COMPLETED,2025-06-06T18:59:00
CSH_CMP_202608421,CMP_202608421,ACC_011100,Z009,ATM_Z009_017,8502.12,COMPLETED,2025-06-24T13:24:00
CSH_CMP_202608422,CMP_202608422,ACC_013609,Z005,ATM_Z005_019,97455.2,COMPLETED,2025-01-26T15:20:00
CSH_CMP_202608423,CMP_202608423,ACC_007887,Z033,ATM_Z033_004,45034.69,COMPLETED,2025-02-26T10:25:00
CSH_CMP_202608424,CMP_202608424,ACC_007798,Z002,ATM_Z002_031,7034.04,COMPLETED,2025-01-24T09:58:00
CSH_CMP_202608425,CMP_202608425,ACC_000004,Z016,ATM_Z016_040,26890.79,COMPLETED,2025-02-18T11:35:00
CSH_CMP_202608426,CMP_202608426,ACC_017338,Z013,ATM_Z013_034,19157.92,COMPLETED,2025-04-25T22:10:00
CSH_CMP_202608427,CMP_202608427,ACC_012622,Z044,ATM_Z044_010,58517.67,COMPLETED,2025-03-20T09:14:00
CSH_CMP_202608428,CMP_202608428,ACC_004113,Z001,ATM_Z001_017,11261.63,COMPLETED,2025-06-28T11:20:00
CSH_CMP_202608429,CMP_202608429,ACC_022880,Z072,ATM_Z072_010,95450.49,COMPLETED,2025-05-25T20:59:00
CSH_CMP_202608430,CMP_202608430,ACC_012613,Z009,ATM_Z009_031,27842.16,COMPLETED,2025-06-12T19:07:00
CSH_CMP_202608431,CMP_202608431,ACC_002289,Z010,ATM_Z010_028,32635.54,COMPLETED,2025-03-10T13:30:00
CSH_CMP_202608432,CMP_202608432,ACC_016458,Z015,ATM_Z015_035,3520.3,COMPLETED,2025-03-27T08:55:00
CSH_CMP_202608433,CMP_202608433,ACC_014696,Z007,ATM_Z007_050,12755.93,COMPLETED,2025-02-12T11:41:00
CSH_CMP_202608434,CMP_202608434,ACC_012896,Z009,ATM_Z009_017,20184.04,COMPLETED,2025-03-06T09:29:00
CSH_CMP_202608435,CMP_202608435,ACC_013178,Z026,ATM_Z026_038,47784.86,COMPLETED,2025-03-30T12:34:00
CSH_CMP_202608436,CMP_202608436,ACC_009190,Z004,ATM_Z004_047,3090.13,COMPLETED,2025-03-26T21:32:00
CSH_CMP_202608437,CMP_202608437,ACC_007443,Z007,ATM_Z007_046,132702.88,COMPLETED,2025-02-04T16:49:00
CSH_CMP_202608438,CMP_202608438,ACC_019489,Z004,ATM_Z004_001,3491.4,COMPLETED,2025-02-14T06:54:00
CSH_CMP_202608439,CMP_202608439,ACC_000330,Z075,ATM_Z075_047,73239.86,COMPLETED,2025-01-26T22:55:00
CSH_CMP_202608440,CMP_202608440,ACC_000066,Z070,ATM_Z070_044,4718.14,COMPLETED,2025-01-31T14:35:00
CSH_CMP_202608441,CMP_202608441,ACC_009432,Z010,ATM_Z010_036,1892.08,COMPLETED,2025-05-28T18:24:00
CSH_CMP_202608442,CMP_202608442,ACC_017709,Z004,ATM_Z004_030,8184.25,COMPLETED,2025-06-03T19:47:00
CSH_CMP_202608443,CMP_202608443,ACC_017704,Z007,ATM_Z007_042,0.0,FROZEN,2025-05-19T15:50:00
CSH_CMP_202608444,CMP_202608444,ACC_001915,Z009,ATM_Z009_002,238454.09,COMPLETED,2025-01-08T16:32:00
CSH_CMP_202608445,CMP_202608445,ACC_010243,Z004,ATM_Z004_039,10514.32,COMPLETED,2025-06-29T11:25:00
CSH_CMP_202608446,CMP_202608446,ACC_020308,Z022,ATM_Z022_012,31185.02,COMPLETED,2025-04-03T16:07:00
CSH_CMP_202608447,CMP_202608447,ACC_017658,Z007,ATM_Z007_028,107344.9,COMPLETED,2025-01-25T18:25:00
CSH_CMP_202608448,CMP_202608448,ACC_005660,Z006,ATM_Z006_035,13974.58,COMPLETED,2025-06-02T14:33:00
CSH_CMP_202608449,CMP_202608449,ACC_019161,Z069,ATM_Z069_009,143054.91,COMPLETED,2025-06-21T14:54:00
CSH_CMP_202608450,CMP_202608450,ACC_006361,Z014,ATM_Z014_024,772.14,COMPLETED,2025-06-13T13:31:00
CSH_CMP_202608451,CMP_202608451,ACC_000290,Z036,ATM_Z036_026,2438.12,COMPLETED,2025-01-12T14:25:00
CSH_CMP_202608452,CMP_202608452,ACC_013178,Z004,ATM_Z004_011,693749.26,COMPLETED,2025-01-14T22:21:00
CSH_CMP_202608453,CMP_202608453,ACC_002777,Z068,ATM_Z068_012,666933.4,COMPLETED,2025-01-28T22:12:00
CSH_CMP_202608454,CMP_202608454,ACC_003608,Z004,ATM_Z004_029,193314.48,COMPLETED,2025-05-22T12:20:00
CSH_CMP_202608455,CMP_202608455,ACC_013469,Z069,ATM_Z069_008,7183.59,COMPLETED,2025-01-06T18:51:00
CSH_CMP_202608456,CMP_202608456,ACC_016945,Z073,ATM_Z073_043,12824.95,COMPLETED,2025-03-24T11:15:00
CSH_CMP_202608457,CMP_202608457,ACC_023384,Z001,ATM_Z001_012,4802.17,COMPLETED,2025-03-19T17:21:00
CSH_CMP_202608458,CMP_202608458,ACC_023940,Z001,ATM_Z001_022,17220.04,COMPLETED,2025-06-15T20:11:00
CSH_CMP_202608459,CMP_202608459,ACC_017338,Z005,ATM_Z005_046,17008.82,COMPLETED,2025-02-14T10:48:00
CSH_CMP_202608460,CMP_202608460,ACC_005479,Z050,ATM_Z050_003,412238.87,COMPLETED,2025-02-18T17:31:00
CSH_CMP_202608461,CMP_202608461,ACC_017707,Z062,ATM_Z062_006,5314.28,COMPLETED,2025-04-30T21:32:00
CSH_CMP_202608462,CMP_202608462,ACC_020447,Z016,ATM_Z016_032,1100.61,COMPLETED,2025-01-06T11:03:00
CSH_CMP_202608463,CMP_202608463,ACC_003675,Z005,ATM_Z005_002,9519.08,COMPLETED,2025-02-21T07:16:00
CSH_CMP_202608464,CMP_202608464,ACC_004118,Z003,ATM_Z003_001,16751.87,COMPLETED,2025-03-05T11:13:00
CSH_CMP_202608465,CMP_202608465,ACC_009873,Z019,ATM_Z019_036,8000.49,COMPLETED,2025-06-21T18:57:00
CSH_CMP_202608466,CMP_202608466,ACC_020625,Z009,ATM_Z009_007,20516.42,COMPLETED,2025-02-14T13:27:00
CSH_CMP_202608467,CMP_202608467,ACC_022313,Z027,ATM_Z027_009,38093.3,COMPLETED,2025-05-08T16:17:00
CSH_CMP_202608468,CMP_202608468,ACC_016461,Z013,ATM_Z013_005,31513.11,COMPLETED,2025-04-15T13:58:00
CSH_CMP_202608469,CMP_202608469,ACC_002779,Z056,ATM_Z056_034,18193.07,COMPLETED,2025-01-03T19:25:00
CSH_CMP_202608470,CMP_202608470,ACC_015863,Z028,ATM_Z028_045,40167.42,COMPLETED,2025-02-04T11:27:00
CSH_CMP_202608471,CMP_202608471,ACC_008684,Z026,ATM_Z026_015,67120.61,COMPLETED,2025-06-16T15:19:00
CSH_CMP_202608472,CMP_202608472,ACC_002228,Z009,ATM_Z009_003,7001.05,COMPLETED,2025-06-23T14:35:00
CSH_CMP_202608473,CMP_202608473,ACC_019537,Z067,ATM_Z067_040,0.0,FROZEN,2025-03-20T19:15:00
CSH_CMP_202608474,CMP_202608474,ACC_017706,Z004,ATM_Z004_024,1336327.59,COMPLETED,2025-03-03T13:56:00
CSH_CMP_202608475,CMP_202608475,ACC_001029,Z006,ATM_Z006_021,18402.04,COMPLETED,2025-01-15T11:22:00
CSH_CMP_202608476,CMP_202608476,ACC_005949,Z003,ATM_Z003_004,575.74,COMPLETED,2025-01-24T15:54:00
CSH_CMP_202608477,CMP_202608477,ACC_010242,Z015,ATM_Z015_024,3286.39,COMPLETED,2025-04-29T17:25:00
CSH_CMP_202608478,CMP_202608478,ACC_008684,Z026,ATM_Z026_044,107753.87,COMPLETED,2025-05-03T20:52:00
CSH_CMP_202608479,CMP_202608479,ACC_007442,Z031,ATM_Z031_022,19000.74,COMPLETED,2025-01-09T11:33:00
CSH_CMP_202608480,CMP_202608480,ACC_003628,Z004,ATM_Z004_017,190170.43,COMPLETED,2025-01-13T13:15:00
CSH_CMP_202608481,CMP_202608481,ACC_003316,Z010,ATM_Z010_009,43006.43,COMPLETED,2025-03-18T11:41:00
CSH_CMP_202608482,CMP_202608482,ACC_010431,Z033,ATM_Z033_048,266066.48,COMPLETED,2025-05-12T15:12:00
CSH_CMP_202608483,CMP_202608483,ACC_018693,Z002,ATM_Z002_011,103050.25,COMPLETED,2025-05-27T14:22:00
CSH_CMP_202608484,CMP_202608484,ACC_000002,Z016,ATM_Z016_014,459630.9,COMPLETED,2025-03-31T17:08:00
CSH_CMP_202608485,CMP_202608485,ACC_019861,Z003,ATM_Z003_043,2063.01,COMPLETED,2025-04-20T10:41:00
CSH_CMP_202608486,CMP_202608486,ACC_014488,Z046,ATM_Z046_013,156107.01,COMPLETED,2025-01-13T13:54:00
CSH_CMP_202608487,CMP_202608487,ACC_005200,Z016,ATM_Z016_001,23461.14,COMPLETED,2025-06-03T13:42:00
CSH_CMP_202608488,CMP_202608488,ACC_013674,Z005,ATM_Z005_025,213946.62,COMPLETED,2025-01-22T17:56:00
CSH_CMP_202608489,CMP_202608489,ACC_017706,Z062,ATM_Z062_010,346519.72,COMPLETED,2025-05-21T13:50:00
CSH_CMP_202608490,CMP_202608490,ACC_000033,Z008,ATM_Z008_043,522419.42,COMPLETED,2025-03-05T19:08:00
CSH_CMP_202608491,CMP_202608491,ACC_022160,Z007,ATM_Z007_046,5553.99,COMPLETED,2025-04-04T15:31:00
CSH_CMP_202608492,CMP_202608492,ACC_007128,Z059,ATM_Z059_003,61704.6,COMPLETED,2025-03-27T11:59:00
CSH_CMP_202608493,CMP_202608493,ACC_015532,Z026,ATM_Z026_023,164464.01,COMPLETED,2025-03-20T17:43:00
CSH_CMP_202608494,CMP_202608494,ACC_016395,Z069,ATM_Z069_013,165501.73,COMPLETED,2025-03-09T10:26:00
CSH_CMP_202608495,CMP_202608495,ACC_005408,Z001,ATM_Z001_035,0.0,FROZEN,2025-05-22T15:56:00
CSH_CMP_202608496,CMP_202608496,ACC_000472,Z002,ATM_Z002_024,14340.3,COMPLETED,2025-06-21T00:14:00
CSH_CMP_202608497,CMP_202608497,ACC_021240,Z074,ATM_Z074_012,11477.58,COMPLETED,2025-01-12T14:34:00
CSH_CMP_202608498,CMP_202608498,ACC_007530,Z025,ATM_Z025_050,58003.79,COMPLETED,2025-02-05T13:18:00
CSH_CMP_202608499,CMP_202608499,ACC_017063,Z046,ATM_Z046_014,9863.96,COMPLETED,2025-03-18T15:45:00
CSH_CMP_202608500,CMP_202608500,ACC_012490,Z005,ATM_Z005_047,11211.14,COMPLETED,2025-04-16T14:20:00
CSH_CMP_202608501,CMP_202608501,ACC_009203,Z005,ATM_Z005_013,6473.16,COMPLETED,2025-04-19T20:10:00
CSH_CMP_202608502,CMP_202608502,ACC_023721,Z002,ATM_Z002_001,34241.26,COMPLETED,2025-05-22T13:56:00
