entity_id,syndicate_id,operating_zone_id
ENT_02671,SYN_031,Z016
ENT_02672,SYN_031,Z016
ENT_02673,SYN_031,Z016
ENT_02674,SYN_031,Z016
ENT_02675,SYN_031,Z016
ENT_02676,SYN_031,Z016
ENT_02677,SYN_031,Z016
ENT_02678,SYN_031,Z016
ENT_02679,SYN_031,Z016
ENT_02680,SYN_031,Z016
ENT_02681,SYN_031,Z016
ENT_02682,SYN_031,Z016
ENT_02683,SYN_031,Z016
ENT_02684,SYN_031,Z016
ENT_02685,SYN_031,Z016
ENT_02686,SYN_031,Z016
ENT_02687,SYN_031,Z016
ENT_02688,SYN_031,Z016
ENT_02689,SYN_031,Z016
ENT_02690,SYN_031,Z016
ENT_02691,SYN_031,Z016
ENT_02692,SYN_031,Z016
ENT_02693,SYN_031,Z016
ENT_02694,SYN_032,Z069
ENT_02695,SYN_032,Z069
ENT_02696,SYN_032,Z069
ENT_02697,SYN_032,Z069
ENT_02698,SYN_032,Z069
ENT_02699,SYN_032,Z069
ENT_02700,SYN_032,Z069
ENT_02701,SYN_032,Z069
ENT_02702,SYN_032,Z069
ENT_02703,SYN_032,Z069
ENT_02704,SYN_032,Z069
ENT_02705,SYN_032,Z069
ENT_02706,SYN_032,Z069
ENT_02707,SYN_032,Z069
ENT_02708,SYN_032,Z069
ENT_02709,SYN_032,Z069
ENT_02710,SYN_032,Z069
ENT_02711,SYN_032,Z069
ENT_02712,SYN_032,Z069
ENT_02713,SYN_032,Z069
ENT_02714,SYN_032,Z069
ENT_02715,SYN_032,Z069
ENT_02716,SYN_032,Z069
ENT_02717,SYN_032,Z069
ENT_02718,SYN_032,Z069
ENT_02719,SYN_032,Z069
ENT_02720,SYN_032,Z069
ENT_02721,SYN_032,Z069
ENT_02722,SYN_032,Z069
ENT_02723,SYN_032,Z069
ENT_02724,SYN_032,Z069
ENT_02725,SYN_032,Z069
ENT_02726,SYN_032,Z069
ENT_02727,SYN_032,Z069
ENT_02728,SYN_032,Z069
ENT_02729,SYN_032,Z069
ENT_02730,SYN_032,Z069
ENT_02731,SYN_032,Z069
ENT_02732,SYN_032,Z069
ENT_02733,SYN_032,Z069
ENT_02734,SYN_032,Z069
ENT_02735,SYN_032,Z069
ENT_02736,SYN_032,Z069
ENT_02737,SYN_032,Z069
ENT_02738,SYN_032,Z069
ENT_02739,SYN_032,Z069
ENT_02740,SYN_032,Z069
ENT_02741,SYN_032,Z069
ENT_02742,SYN_032,Z069
ENT_02743,SYN_032,Z069
ENT_02744,SYN_032,Z069
ENT_02745,SYN_032,Z069
ENT_02746,SYN_032,Z069
ENT_02747,SYN_032,Z069
ENT_02748,SYN_032,Z069
ENT_02749,SYN_032,Z069
ENT_02750,SYN_032,Z069
ENT_02751,SYN_032,Z069
ENT_02752,SYN_032,Z069
ENT_02753,SYN_032,Z069
ENT_02754,SYN_032,Z069
ENT_02755,SYN_032,Z069
ENT_02756,SYN_032,Z069
ENT_02757,SYN_032,Z069
ENT_02758,SYN_032,Z069
ENT_02759,SYN_032,Z069
ENT_02760,SYN_032,Z069
ENT_02761,SYN_032,Z069
ENT_02762,SYN_032,Z069
ENT_02763,SYN_032,Z069
ENT_02764,SYN_032,Z069
ENT_02765,SYN_032,Z069
ENT_02766,SYN_032,Z069
ENT_02767,SYN_032,Z069
ENT_02768,SYN_032,Z069
ENT_02769,SYN_032,Z069
ENT_02770,SYN_032,Z069
ENT_02771,SYN_032,Z069
ENT_02772,SYN_032,Z069
ENT_02773,SYN_032,Z069
ENT_02774,SYN_032,Z069
ENT_02775,SYN_032,Z069
ENT_02776,SYN_032,Z069
ENT_02777,SYN_032,Z069
ENT_02778,SYN_032,Z069
ENT_02779,SYN_032,Z069
ENT_02780,SYN_032,Z069
ENT_02781,SYN_032,Z069
ENT_02782,SYN_032,Z069
ENT_02783,SYN_032,Z069
ENT_02784,SYN_032,Z069
ENT_02785,SYN_032,Z069
ENT_02786,SYN_032,Z069
ENT_02787,SYN_032,Z069
ENT_02788,SYN_032,Z069
ENT_02789,SYN_032,Z069
ENT_02790,SYN_032,Z069
ENT_02791,SYN_032,Z069
ENT_02792,SYN_032,Z069
ENT_02793,SYN_032,Z069
ENT_02794,SYN_032,Z069
ENT_02795,SYN_032,Z069
ENT_02796,SYN_032,Z069
ENT_02797,SYN_032,Z069
ENT_02798,SYN_032,Z069
ENT_02799,SYN_032,Z069
ENT_02800,SYN_032,Z069
ENT_02801,SYN_032,Z069
ENT_02802,SYN_032,Z069
ENT_02803,SYN_032,Z069
ENT_02804,SYN_032,Z069
ENT_02805,SYN_032,Z069
ENT_02806,SYN_032,Z069
ENT_02807,SYN_032,Z069
ENT_02808,SYN_032,Z069
ENT_02809,SYN_032,Z069
ENT_02810,SYN_032,Z069
ENT_02811,SYN_032,Z069
ENT_02812,SYN_032,Z069
ENT_02813,SYN_032,Z069
ENT_02814,SYN_032,Z069
ENT_02815,SYN_032,Z069
ENT_02816,SYN_032,Z069
ENT_02817,SYN_032,Z069
ENT_02818,SYN_032,Z069
ENT_02819,SYN_032,Z069
ENT_02820,SYN_032,Z069
ENT_02821,SYN_032,Z069
ENT_02822,SYN_032,Z069
ENT_02823,SYN_032,Z069
ENT_02824,SYN_032,Z069
ENT_02825,SYN_032,Z069
ENT_02826,SYN_032,Z069
ENT_02827,SYN_032,Z069
ENT_02828,SYN_032,Z069
ENT_02829,SYN_032,Z069
ENT_02830,SYN_032,Z069
ENT_02831,SYN_032,Z069
ENT_02832,SYN_032,Z069
ENT_02833,SYN_032,Z069
ENT_02834,SYN_032,Z069
ENT_02835,SYN_032,Z069
ENT_02836,SYN_033,Z014
ENT_02837,SYN_033,Z014
ENT_02838,SYN_033,Z014
ENT_02839,SYN_033,Z014
ENT_02840,SYN_033,Z014
ENT_02841,SYN_033,Z014
ENT_02842,SYN_033,Z014
ENT_02843,SYN_033,Z014
ENT_02844,SYN_033,Z014
ENT_02845,SYN_033,Z014
ENT_02846,SYN_033,Z014
ENT_02847,SYN_033,Z014
ENT_02848,SYN_033,Z014
ENT_02849,SYN_033,Z014
ENT_02850,SYN_033,Z014
ENT_02851,SYN_033,Z014
ENT_02852,SYN_033,Z014
ENT_02853,SYN_033,Z014
ENT_02854,SYN_033,Z014
ENT_02855,SYN_033,Z014
ENT_02856,SYN_033,Z014
ENT_02857,SYN_033,Z014
ENT_02858,SYN_033,Z014
ENT_02859,SYN_033,Z014
ENT_02860,SYN_033,Z014
ENT_02861,SYN_033,Z014
ENT_02862,SYN_033,Z014
ENT_02863,SYN_033,Z014
ENT_02864,SYN_033,Z014
ENT_02865,SYN_033,Z014
ENT_02866,SYN_033,Z014
ENT_02867,SYN_033,Z014
ENT_02868,SYN_033,Z014
ENT_02869,SYN_033,Z014
ENT_02870,SYN_033,Z014
ENT_02871,SYN_033,Z014
ENT_02872,SYN_033,Z014
ENT_02873,SYN_033,Z014
ENT_02874,SYN_033,Z014
ENT_02875,SYN_033,Z014
ENT_02876,SYN_033,Z014
ENT_02877,SYN_033,Z014
ENT_02878,SYN_033,Z014
ENT_02879,SYN_033,Z014
ENT_02880,SYN_033,Z014
ENT_02881,SYN_033,Z014
ENT_02882,SYN_033,Z014
ENT_02883,SYN_033,Z014
ENT_02884,SYN_033,Z014
ENT_02885,SYN_033,Z014
ENT_02886,SYN_033,Z014
ENT_02887,SYN_033,Z014
ENT_02888,SYN_033,Z014
ENT_02889,SYN_033,Z014
ENT_02890,SYN_034,Z014
ENT_02891,SYN_034,Z014
ENT_02892,SYN_034,Z014
ENT_02893,SYN_034,Z014
ENT_02894,SYN_034,Z014
ENT_02895,SYN_034,Z014
ENT_02896,SYN_034,Z014
ENT_02897,SYN_034,Z014
ENT_02898,SYN_034,Z014
ENT_02899,SYN_034,Z014
ENT_02900,SYN_034,Z014
ENT_02901,SYN_034,Z014
ENT_02902,SYN_034,Z014
ENT_02903,SYN_034,Z014
ENT_02904,SYN_034,Z014
ENT_02905,SYN_034,Z014
ENT_02906,SYN_034,Z014
ENT_02907,SYN_034,Z014
ENT_02908,SYN_034,Z014
ENT_02909,SYN_034,Z014
ENT_02910,SYN_034,Z014
ENT_02911,SYN_034,Z014
ENT_02912,SYN_034,Z014
ENT_02913,SYN_034,Z014
ENT_02914,SYN_034,Z014
ENT_02915,SYN_034,Z014
ENT_02916,SYN_034,Z014
ENT_02917,SYN_034,Z014
ENT_02918,SYN_034,Z014
ENT_02919,SYN_034,Z014
ENT_02920,SYN_034,Z014
ENT_02921,SYN_034,Z014
ENT_02922,SYN_034,Z014
ENT_02923,SYN_034,Z014
ENT_02924,SYN_034,Z014
ENT_02925,SYN_034,Z014
ENT_02926,SYN_034,Z014
ENT_02927,SYN_034,Z014
ENT_02928,SYN_034,Z014
ENT_02929,SYN_034,Z014
ENT_02930,SYN_034,Z014
ENT_02931,SYN_034,Z014
ENT_02932,SYN_034,Z014
ENT_02933,SYN_034,Z014
ENT_02934,SYN_034,Z014
ENT_02935,SYN_034,Z014
ENT_02936,SYN_034,Z014
ENT_02937,SYN_034,Z014
ENT_02938,SYN_034,Z014
ENT_02939,SYN_034,Z014
ENT_02940,SYN_034,Z014
ENT_02941,SYN_034,Z014
ENT_02942,SYN_034,Z014
ENT_02943,SYN_034,Z014
ENT_02944,SYN_034,Z014
ENT_02945,SYN_034,Z014
ENT_02946,SYN_034,Z014
ENT_02947,SYN_034,Z014
ENT_02948,SYN_034,Z014
ENT_02949,SYN_034,Z014
ENT_02950,SYN_034,Z014
ENT_02951,SYN_034,Z014
ENT_02952,SYN_034,Z014
ENT_02953,SYN_034,Z014
ENT_02954,SYN_034,Z014
ENT_02955,SYN_034,Z014
ENT_02956,SYN_034,Z014
ENT_02957,SYN_034,Z014
ENT_02958,SYN_034,Z014
ENT_02959,SYN_034,Z014
ENT_02960,SYN_034,Z014
ENT_02961,SYN_034,Z014
ENT_02962,SYN_034,Z014
ENT_02963,SYN_034,Z014
ENT_02964,SYN_034,Z014
ENT_02965,SYN_034,Z014
ENT_02966,SYN_034,Z014
ENT_02967,SYN_034,Z014
ENT_02968,SYN_034,Z014
ENT_02969,SYN_034,Z014
ENT_02970,SYN_034,Z014
ENT_02971,SYN_034,Z014
ENT_02972,SYN_034,Z014
ENT_02973,SYN_034,Z014
ENT_02974,SYN_034,Z014
ENT_02975,SYN_034,Z014
ENT_02976,SYN_034,Z014
ENT_02977,SYN_034,Z014
ENT_02978,SYN_034,Z014
ENT_02979,SYN_034,Z014
ENT_02980,SYN_034,Z014
ENT_02981,SYN_034,Z014
ENT_02982,SYN_034,Z014
ENT_02983,SYN_034,Z014
ENT_02984,SYN_034,Z014
ENT_02985,SYN_034,Z014
ENT_02986,SYN_034,Z014
ENT_02987,SYN_034,Z014
ENT_02988,SYN_034,Z014
ENT_02989,SYN_034,Z014
ENT_02990,SYN_034,Z014
ENT_02991,SYN_034,Z014
ENT_02992,SYN_034,Z014
ENT_02993,SYN_034,Z014
ENT_02994,SYN_034,Z014
ENT_02995,SYN_034,Z014
ENT_02996,SYN_034,Z014
ENT_02997,SYN_034,Z014
ENT_02998,SYN_034,Z014
ENT_02999,SYN_034,Z014
ENT_03000,SYN_034,Z014
ENT_03001,SYN_034,Z014
ENT_03002,SYN_034,Z014
ENT_03003,SYN_034,Z014
ENT_03004,SYN_034,Z014
ENT_03005,SYN_034,Z014
ENT_03006,SYN_034,Z014
ENT_03007,SYN_034,Z014
ENT_03008,SYN_034,Z014
ENT_03009,SYN_034,Z014
ENT_03010,SYN_034,Z014
ENT_03011,SYN_034,Z014
ENT_03012,SYN_034,Z014
ENT_03013,SYN_034,Z014
ENT_03014,SYN_034,Z014
ENT_03015,SYN_034,Z014
ENT_03016,SYN_034,Z014
ENT_03017,SYN_034,Z014
ENT_03018,SYN_034,Z014
ENT_03019,SYN_034,Z014
ENT_03020,SYN_034,Z014
ENT_03021,SYN_034,Z014
ENT_03022,SYN_034,Z014
ENT_03023,SYN_034,Z014
ENT_03024,SYN_034,Z014
ENT_03025,SYN_034,Z014
ENT_03026,SYN_034,Z014
ENT_03027,SYN_034,Z014
ENT_03028,SYN_034,Z014
ENT_03029,SYN_034,Z014
ENT_03030,SYN_034,Z014
ENT_03031,SYN_034,Z014
ENT_03032,SYN_034,Z014
ENT_03033,SYN_034,Z014
ENT_03034,SYN_034,Z014
ENT_03035,SYN_034,Z014
ENT_03036,SYN_034,Z014
ENT_03037,SYN_034,Z014
ENT_03038,SYN_035,Z031
ENT_03039,SYN_035,Z031
ENT_03040,SYN_035,Z031
ENT_03041,SYN_035,Z031
ENT_03042,SYN_035,Z031
ENT_03043,SYN_035,Z031
ENT_03044,SYN_035,Z031
ENT_03045,SYN_035,Z031
ENT_03046,SYN_035,Z031
ENT_03047,SYN_035,Z031
ENT_03048,SYN_035,Z031
ENT_03049,SYN_035,Z031
ENT_03050,SYN_035,Z031
ENT_03051,SYN_035,Z031
ENT_03052,SYN_035,Z031
ENT_03053,SYN_035,Z031
ENT_03054,SYN_035,Z031
ENT_03055,SYN_035,Z031
ENT_03056,SYN_035,Z031
ENT_03057,SYN_035,Z031
ENT_03058,SYN_035,Z031
ENT_03059,SYN_035,Z031
ENT_03060,SYN_035,Z031
ENT_03061,SYN_036,Z041
ENT_03062,SYN_036,Z041
ENT_03063,SYN_036,Z022
ENT_03064,SYN_036,Z041
ENT_03065,SYN_036,Z049
ENT_03066,SYN_036,Z022
ENT_03067,SYN_036,Z022
ENT_03068,SYN_036,Z049
ENT_03069,SYN_036,Z049
ENT_03070,SYN_036,Z022
ENT_03071,SYN_036,Z041
ENT_03072,SYN_036,Z022
ENT_03073,SYN_036,Z049
ENT_03074,SYN_036,Z041
ENT_03075,SYN_036,Z049
ENT_03076,SYN_036,Z022
ENT_03077,SYN_036,Z049
ENT_03078,SYN_036,Z022
ENT_03079,SYN_036,Z022
ENT_03080,SYN_036,Z041
ENT_03081,SYN_036,Z049
ENT_03082,SYN_036,Z022
ENT_03083,SYN_036,Z049
ENT_03084,SYN_036,Z041
ENT_03085,SYN_036,Z049
ENT_03086,SYN_036,Z022
ENT_03087,SYN_036,Z041
ENT_03088,SYN_036,Z049
ENT_03089,SYN_036,Z049
ENT_03090,SYN_036,Z049
ENT_03091,SYN_036,Z049
ENT_03092,SYN_036,Z049
ENT_03093,SYN_036,Z022
ENT_03094,SYN_036,Z049
ENT_03095,SYN_036,Z041
ENT_03096,SYN_036,Z022
ENT_03097,SYN_036,Z022
ENT_03098,SYN_036,Z049
ENT_03099,SYN_036,Z049
ENT_03100,SYN_036,Z049
ENT_03101,SYN_036,Z041
ENT_03102,SYN_036,Z049
ENT_03103,SYN_036,Z022
ENT_03104,SYN_036,Z049
ENT_03105,SYN_036,Z049
ENT_03106,SYN_036,Z041
ENT_03107,SYN_036,Z041
ENT_03108,SYN_036,Z041
ENT_03109,SYN_036,Z041
ENT_03110,SYN_036,Z041
ENT_03111,SYN_036,Z041
ENT_03112,SYN_036,Z041
ENT_03113,SYN_036,Z049
ENT_03114,SYN_036,Z041
ENT_03115,SYN_036,Z041
ENT_03116,SYN_036,Z022
ENT_03117,SYN_036,Z022
ENT_03118,SYN_036,Z041
ENT_03119,SYN_036,Z041
ENT_03120,SYN_036,Z041
ENT_03121,SYN_036,Z041
ENT_03122,SYN_036,Z041
ENT_03123,SYN_036,Z041
ENT_03124,SYN_036,Z041
ENT_03125,SYN_036,Z049
ENT_03126,SYN_036,Z041
ENT_03127,SYN_036,Z022
ENT_03128,SYN_036,Z041
ENT_03129,SYN_036,Z022
ENT_03130,SYN_036,Z049
ENT_03131,SYN_036,Z022
ENT_03132,SYN_036,Z049
ENT_03133,SYN_036,Z049
ENT_03134,SYN_036,Z049
ENT_03135,SYN_036,Z022
ENT_03136,SYN_036,Z049
ENT_03137,SYN_036,Z041
ENT_03138,SYN_036,Z049
ENT_03139,SYN_036,Z049
ENT_03140,SYN_036,Z049
ENT_03141,SYN_036,Z049
ENT_03142,SYN_036,Z049
ENT_03143,SYN_036,Z049
ENT_03144,SYN_036,Z022
ENT_03145,SYN_036,Z049
ENT_03146,SYN_036,Z041
ENT_03147,SYN_036,Z022
ENT_03148,SYN_036,Z049
ENT_03149,SYN_036,Z049
ENT_03150,SYN_036,Z022
ENT_03151,SYN_036,Z049
ENT_03152,SYN_036,Z049
ENT_03153,SYN_036,Z022
ENT_03154,SYN_036,Z022
ENT_03155,SYN_036,Z022
ENT_03156,SYN_036,Z022
ENT_03157,SYN_036,Z022
ENT_03158,SYN_036,Z022
ENT_03159,SYN_036,Z041
ENT_03160,SYN_036,Z022
ENT_03161,SYN_036,Z049
ENT_03162,SYN_036,Z041
ENT_03163,SYN_036,Z041
ENT_03164,SYN_036,Z049
ENT_03165,SYN_036,Z041
ENT_03166,SYN_036,Z049
ENT_03167,SYN_036,Z049
ENT_03168,SYN_036,Z049
ENT_03169,SYN_036,Z041
ENT_03170,SYN_036,Z022
ENT_03171,SYN_036,Z041
ENT_03172,SYN_036,Z041
ENT_03173,SYN_036,Z022
ENT_03174,SYN_036,Z041
ENT_03175,SYN_036,Z041
ENT_03176,SYN_036,Z022
ENT_03177,SYN_036,Z041
ENT_03178,SYN_036,Z049
ENT_03179,SYN_036,Z041
ENT_03180,SYN_036,Z049
ENT_03181,SYN_036,Z041
ENT_03182,SYN_036,Z049
ENT_03183,SYN_036,Z049
ENT_03184,SYN_036,Z041
ENT_03185,SYN_036,Z049
ENT_03186,SYN_036,Z049
ENT_03187,SYN_036,Z022
ENT_03188,SYN_036,Z049
ENT_03189,SYN_036,Z022
ENT_03190,SYN_036,Z022
ENT_03191,SYN_036,Z041
ENT_03192,SYN_036,Z022
ENT_03193,SYN_036,Z041
ENT_03194,SYN_036,Z049
ENT_03195,SYN_036,Z049
ENT_03196,SYN_036,Z022
ENT_03197,SYN_036,Z022
ENT_03198,SYN_036,Z049
ENT_03199,SYN_036,Z049
ENT_03200,SYN_036,Z049
ENT_03201,SYN_036,Z041
ENT_03202,SYN_036,Z022
ENT_03203,SYN_036,Z022
ENT_03204,SYN_036,Z041
ENT_03205,SYN_036,Z041
ENT_03206,SYN_036,Z041
ENT_03207,SYN_036,Z041
ENT_03208,SYN_036,Z041
ENT_03209,SYN_036,Z041
ENT_03210,SYN_036,Z041
ENT_03211,SYN_036,Z049
ENT_03212,SYN_036,Z049
ENT_03213,SYN_036,Z041
ENT_03214,SYN_036,Z022
ENT_03215,SYN_037,Z059
ENT_03216,SYN_037,Z057
ENT_03217,SYN_037,Z059
ENT_03218,SYN_037,Z032
ENT_03219,SYN_037,Z032
ENT_03220,SYN_037,Z059
ENT_03221,SYN_037,Z059
ENT_03222,SYN_037,Z059
ENT_03223,SYN_037,Z057
ENT_03224,SYN_037,Z057
ENT_03225,SYN_037,Z059
ENT_03226,SYN_037,Z057
ENT_03227,SYN_037,Z032
ENT_03228,SYN_037,Z032
ENT_03229,SYN_037,Z032
ENT_03230,SYN_037,Z057
ENT_03231,SYN_037,Z032
ENT_03232,SYN_037,Z057
ENT_03233,SYN_037,Z032
ENT_03234,SYN_037,Z057
ENT_03235,SYN_037,Z032
ENT_03236,SYN_037,Z057
ENT_03237,SYN_037,Z059
ENT_03238,SYN_037,Z057
ENT_03239,SYN_037,Z059
ENT_03240,SYN_037,Z032
ENT_03241,SYN_037,Z059
ENT_03242,SYN_037,Z057
ENT_03243,SYN_037,Z059
ENT_03244,SYN_037,Z057
ENT_03245,SYN_037,Z057
ENT_03246,SYN_037,Z032
ENT_03247,SYN_037,Z059
ENT_03248,SYN_037,Z032
ENT_03249,SYN_037,Z032
ENT_03250,SYN_037,Z057
ENT_03251,SYN_037,Z057
ENT_03252,SYN_037,Z059
ENT_03253,SYN_037,Z057
ENT_03254,SYN_037,Z032
ENT_03255,SYN_037,Z057
ENT_03256,SYN_037,Z059
ENT_03257,SYN_037,Z059
ENT_03258,SYN_037,Z059
ENT_03259,SYN_037,Z032
ENT_03260,SYN_037,Z032
ENT_03261,SYN_037,Z032
ENT_03262,SYN_037,Z057
ENT_03263,SYN_037,Z059
ENT_03264,SYN_037,Z059
ENT_03265,SYN_037,Z057
ENT_03266,SYN_037,Z057
ENT_03267,SYN_037,Z059
ENT_03268,SYN_037,Z057
ENT_03269,SYN_037,Z057
ENT_03270,SYN_037,Z059
ENT_03271,SYN_037,Z059
ENT_03272,SYN_037,Z059
ENT_03273,SYN_037,Z059
ENT_03274,SYN_037,Z059
ENT_03275,SYN_037,Z059
ENT_03276,SYN_037,Z057
ENT_03277,SYN_037,Z032
ENT_03278,SYN_037,Z032
ENT_03279,SYN_037,Z059
ENT_03280,SYN_037,Z057
ENT_03281,SYN_037,Z059
ENT_03282,SYN_037,Z059
ENT_03283,SYN_037,Z059
ENT_03284,SYN_037,Z057
ENT_03285,SYN_037,Z032
ENT_03286,SYN_037,Z059
ENT_03287,SYN_037,Z059
ENT_03288,SYN_037,Z032
ENT_03289,SYN_037,Z057
ENT_03290,SYN_037,Z059
ENT_03291,SYN_037,Z059
ENT_03292,SYN_037,Z057
ENT_03293,SYN_037,Z057
ENT_03294,SYN_037,Z032
ENT_03295,SYN_037,Z057
ENT_03296,SYN_037,Z059
ENT_03297,SYN_037,Z057
ENT_03298,SYN_037,Z059
ENT_03299,SYN_037,Z059
ENT_03300,SYN_037,Z057
ENT_03301,SYN_037,Z057
ENT_03302,SYN_037,Z032
ENT_03303,SYN_037,Z059
ENT_03304,SYN_037,Z057
ENT_03305,SYN_037,Z057
ENT_03306,SYN_037,Z032
ENT_03307,SYN_037,Z032
ENT_03308,SYN_037,Z032
ENT_03309,SYN_037,Z057
ENT_03310,SYN_037,Z032
ENT_03311,SYN_037,Z059
ENT_03312,SYN_037,Z059
ENT_03313,SYN_037,Z059
ENT_03314,SYN_037,Z059
ENT_03315,SYN_037,Z032
ENT_03316,SYN_037,Z057
ENT_03317,SYN_037,Z057
ENT_03318,SYN_037,Z059
ENT_03319,SYN_037,Z032
ENT_03320,SYN_037,Z032
ENT_03321,SYN_037,Z059
ENT_03322,SYN_037,Z057
ENT_03323,SYN_037,Z057
ENT_03324,SYN_037,Z059
ENT_03325,SYN_037,Z059
ENT_03326,SYN_037,Z059
ENT_03327,SYN_037,Z057
ENT_03328,SYN_037,Z057
ENT_03329,SYN_037,Z057
ENT_03330,SYN_037,Z057
ENT_03331,SYN_037,Z032
ENT_03332,SYN_037,Z032
ENT_03333,SYN_037,Z059
ENT_03334,SYN_037,Z057
ENT_03335,SYN_037,Z032
ENT_03336,SYN_037,Z057
ENT_03337,SYN_037,Z057
ENT_03338,SYN_037,Z059
ENT_03339,SYN_037,Z057
ENT_03340,SYN_037,Z032
ENT_03341,SYN_037,Z057
ENT_03342,SYN_037,Z059
ENT_03343,SYN_037,Z059
ENT_03344,SYN_037,Z057
ENT_03345,SYN_038,Z016
ENT_03346,SYN_038,Z012
ENT_03347,SYN_038,Z012
ENT_03348,SYN_038,Z016
ENT_03349,SYN_038,Z012
ENT_03350,SYN_038,Z012
ENT_03351,SYN_038,Z016
ENT_03352,SYN_038,Z012
ENT_03353,SYN_038,Z012
ENT_03354,SYN_038,Z012
ENT_03355,SYN_038,Z012
ENT_03356,SYN_038,Z016
ENT_03357,SYN_038,Z012
ENT_03358,SYN_038,Z012
ENT_03359,SYN_038,Z016
ENT_03360,SYN_038,Z012
ENT_03361,SYN_038,Z012
ENT_03362,SYN_038,Z016
ENT_03363,SYN_038,Z012
ENT_03364,SYN_038,Z012
ENT_03365,SYN_038,Z016
ENT_03366,SYN_038,Z016
ENT_03367,SYN_038,Z016
ENT_03368,SYN_038,Z012
ENT_03369,SYN_038,Z016
ENT_03370,SYN_038,Z016
ENT_03371,SYN_038,Z012
ENT_03372,SYN_038,Z012
ENT_03373,SYN_038,Z016
ENT_03374,SYN_038,Z016
ENT_03375,SYN_038,Z016
ENT_03376,SYN_038,Z012
ENT_03377,SYN_038,Z012
ENT_03378,SYN_038,Z016
ENT_03379,SYN_038,Z012
ENT_03380,SYN_038,Z016
ENT_03381,SYN_038,Z016
ENT_03382,SYN_038,Z016
ENT_03383,SYN_038,Z012
ENT_03384,SYN_038,Z016
ENT_03385,SYN_038,Z016
ENT_03386,SYN_038,Z012
ENT_03387,SYN_038,Z012
ENT_03388,SYN_038,Z016
ENT_03389,SYN_038,Z016
ENT_03390,SYN_038,Z012
ENT_03391,SYN_038,Z012
ENT_03392,SYN_038,Z016
ENT_03393,SYN_038,Z012
ENT_03394,SYN_038,Z012
ENT_03395,SYN_038,Z016
ENT_03396,SYN_038,Z016
ENT_03397,SYN_038,Z012
ENT_03398,SYN_038,Z012
ENT_03399,SYN_038,Z012
ENT_03400,SYN_038,Z016
ENT_03401,SYN_038,Z016
ENT_03402,SYN_038,Z012
ENT_03403,SYN_038,Z016
ENT_03404,SYN_038,Z012
ENT_03405,SYN_038,Z012
ENT_03406,SYN_038,Z012
ENT_03407,SYN_038,Z016
ENT_03408,SYN_038,Z016
ENT_03409,SYN_038,Z016
ENT_03410,SYN_038,Z016
ENT_03411,SYN_038,Z012
ENT_03412,SYN_038,Z012
ENT_03413,SYN_038,Z012
ENT_03414,SYN_038,Z016
ENT_03415,SYN_038,Z016
ENT_03416,SYN_038,Z012
ENT_03417,SYN_038,Z012
ENT_03418,SYN_038,Z012
ENT_03419,SYN_038,Z016
ENT_03420,SYN_038,Z012
ENT_03421,SYN_038,Z016
ENT_03422,SYN_038,Z016
ENT_03423,SYN_038,Z016
ENT_03424,SYN_038,Z016
ENT_03425,SYN_038,Z012
ENT_03426,SYN_038,Z016
ENT_03427,SYN_038,Z012
ENT_03428,SYN_038,Z016
ENT_03429,SYN_038,Z012
ENT_03430,SYN_038,Z016
ENT_03431,SYN_038,Z016
ENT_03432,SYN_038,Z012
ENT_03433,SYN_038,Z012
ENT_03434,SYN_038,Z016
ENT_03435,SYN_038,Z016
ENT_03436,SYN_038,Z012
ENT_03437,SYN_038,Z012
ENT_03438,SYN_038,Z016
ENT_03439,SYN_038,Z016
ENT_03440,SYN_038,Z016
ENT_03441,SYN_038,Z016
ENT_03442,SYN_038,Z016
ENT_03443,SYN_038,Z016
ENT_03444,SYN_038,Z012
ENT_03445,SYN_038,Z012
ENT_03446,SYN_038,Z016
ENT_03447,SYN_038,Z016
ENT_03448,SYN_038,Z016
ENT_03449,SYN_038,Z016
ENT_03450,SYN_038,Z016
ENT_03451,SYN_038,Z012
ENT_03452,SYN_038,Z016
ENT_03453,SYN_038,Z012
ENT_03454,SYN_038,Z012
ENT_03455,SYN_038,Z012
ENT_03456,SYN_038,Z016
ENT_03457,SYN_038,Z012
ENT_03458,SYN_038,Z012
ENT_03459,SYN_038,Z016
ENT_03460,SYN_038,Z012
ENT_03461,SYN_038,Z016
ENT_03462,SYN_038,Z016
ENT_03463,SYN_038,Z016
ENT_03464,SYN_038,Z016
ENT_03465,SYN_038,Z016
ENT_03466,SYN_038,Z016
ENT_03467,SYN_038,Z016
ENT_03468,SYN_038,Z016
ENT_03469,SYN_038,Z012
ENT_03470,SYN_038,Z012
ENT_03471,SYN_038,Z012
ENT_03472,SYN_038,Z016
ENT_03473,SYN_038,Z016
ENT_03474,SYN_038,Z016
ENT_03475,SYN_038,Z012
ENT_03476,SYN_038,Z012
ENT_03477,SYN_038,Z016
ENT_03478,SYN_038,Z012
ENT_03479,SYN_038,Z016
ENT_03480,SYN_038,Z012
ENT_03481,SYN_038,Z016
ENT_03482,SYN_038,Z012
ENT_03483,SYN_038,Z016
ENT_03484,SYN_038,Z016
ENT_03485,SYN_038,Z012
ENT_03486,SYN_038,Z012
ENT_03487,SYN_038,Z016
ENT_03488,SYN_038,Z012
ENT_03489,SYN_038,Z016
ENT_03490,SYN_038,Z012
ENT_03491,SYN_038,Z016
ENT_03492,SYN_038,Z012
